72158.city,LEED SPOINT,LEEDS POINT,72158,city
118340.state,cNY,NY,118340,state
81699.state,TC,CT,81699,state
7970.city,SANFoORD,SANFORD,7970,city
149098.maritalstatus,S,M,149098,maritalstatus
102846.rate,.927273,4.927273,102846,rate
26530.phone,222-8737,249-8683,26530,phone
439.haschild,bN,N,439,haschild
47370.haschild,Y,N,47370,haschild
29687.singleexemp,v0,0,29687,singleexemp
5875.phone,,809-3252,5875,phone
88627.rate,7g.0,7.0,88627,rate
31009.state,AR,MO,31009,state
163565.singleexemp,y0,0,163565,singleexemp
23475.haschild,***,N,23475,haschild
42539.haschild,Y,N,42539,haschild
139008.gender,,M,139008,gender
8329.gender,,F,8329,gender
10122.state,NV,RI,10122,state
20611.city,ASHyLAND,ASHLAND,20611,city
143.city,AHLLECK,HALLECK,143,city
56154.haschild,Y,N,56154,haschild
34145.gender,***,M,34145,gender
87494.maritalstatus,S,M,87494,maritalstatus
11217.state,NV,MA,11217,state
137404.city,JARRETTSVIiLLE,JARRETTSVILLE,137404,city
94083.singleexemp,,0,94083,singleexemp
142015.singleexemp,f0,0,142015,singleexemp
74216.gender,mF,F,74216,gender
89826.phone,,721-4100,89826,phone
100859.singleexemp,300,3300,100859,singleexemp
194279.phone,,424-1297,194279,phone
102381.salary,600u00,60000,102381,salary
53946.singleexemp,,0,53946,singleexemp
48573.salary,0000,90000,48573,salary
185508.haschild,eN,N,185508,haschild
96304.rate,0t.0,0.0,96304,rate
20330.singleexemp,***,0,20330,singleexemp
45906.phone,,337-1865,45906,phone
29996.state,AR,VT,29996,state
36107.state,WzV,WV,36107,state
43351.state,ED,DE,43351,state
171912.childexemp,f0,0,171912,childexemp
164889.salary,50000***,50000,164889,salary
10547.marriedexemp,***,0,10547,marriedexemp
5707.lname,Smotheqrman,Smotherman,5707,lname
199421.singleexemp,x0,0,199421,singleexemp
179851.maritalstatus,mS,S,179851,maritalstatus
175354.childexemp,***,0,175354,childexemp
34709.state,NT,TN,34709,state
163987.maritalstatus,,S,163987,maritalstatus
13926.phone,222-8737,463-5837,13926,phone
194195.singleexemp,,0,194195,singleexemp
182726.maritalstatus,,S,182726,maritalstatus
176829.city,SOUTH dBEACH,SOUTH BEACH,176829,city
145811.state,L,AL,145811,state
62560.haschild,fN,N,62560,haschild
179355.childexemp,,0,179355,childexemp
62192.salary,5000,65000,62192,salary
69648.state,LA,AL,69648,state
4745.marriedexemp,57s00,5700,4745,marriedexemp
154238.singleexemp,,0,154238,singleexemp
102361.state,L,AL,102361,state
40339.rate,3.773073,3.773037,40339,rate
48597.marriedexemp,300a0,3000,48597,marriedexemp
159914.haschild,N,Y,159914,haschild
35711.salary,60000***,60000,35711,salary
184398.state,XT,TX,184398,state
177568.singleexemp,***,0,177568,singleexemp
194383.state,pAL,AL,194383,state
59812.singleexemp,2205,2250,59812,singleexemp
5097.phone,222-8737,210-2493,5097,phone
85499.singleexemp,3h300,3300,85499,singleexemp
179749.state,L,AL,179749,state
52368.childexemp,***,0,52368,childexemp
95444.gender,,M,95444,gender
147564.childexemp,***,0,147564,childexemp
190096.state,L,AL,190096,state
143170.maritalstatus,oM,M,143170,maritalstatus
122013.city,TLANTA,ATLANTA,122013,city
161236.childexemp,***,0,161236,childexemp
198290.singleexemp,,0,198290,singleexemp
80844.city,COLRADO SPRINGS,COLORADO SPRINGS,80844,city
167835.haschild,dN,N,167835,haschild
88395.phone,,637-5901,88395,phone
8107.childexemp,b0,0,8107,childexemp
195157.childexemp,,0,195157,childexemp
66537.childexemp,,0,66537,childexemp
12098.state,NV,PA,12098,state
232.lname,Pitete,Piette,232,lname
167957.city,MiEYERS CHUCK,MEYERS CHUCK,167957,city
154889.childexemp,t0,0,154889,childexemp
8270.haschild,Y,N,8270,haschild
108651.state,Y,WY,108651,state
18170.salary,l10000,10000,18170,salary
68048.state,NlE,NE,68048,state
21056.salary,7500z0,75000,21056,salary
155251.childexemp,o0,0,155251,childexemp
79760.marriedexemp,0,40,79760,marriedexemp
17174.phone,,281-8084,17174,phone
166509.gender,bF,F,166509,gender
85674.childexemp,y0,0,85674,childexemp
28705.state,NJ,MO,28705,state
144543.singleexemp,***,0,144543,singleexemp
33787.rate,4.5h329266,4.5329266,33787,rate
94424.haschild,,N,94424,haschild
15491.marriedexemp,***,0,15491,marriedexemp
100645.haschild,***,Y,100645,haschild
163316.state,RkI,RI,163316,state
96598.state,tAL,AL,96598,state
11406.state,NV,KY,11406,state
91382.singleexemp,***,0,91382,singleexemp
189085.rate,.00,0.0,189085,rate
1742.singleexemp,100,1000,1742,singleexemp
30834.state,AR,FL,30834,state
62142.lname,Lautenqschlager,Lautenschlager,62142,lname
52880.state,CD,DC,52880,state
181328.haschild,N,Y,181328,haschild
104597.rate,90.,9.0,104597,rate
198845.lname,Wienand,Weinand,198845,lname
82898.maritalstatus,S,M,82898,maritalstatus
10311.state,NV,NY,10311,state
68899.phone,,643-9638,68899,phone
79718.rate,.4,3.4,79718,rate
150406.marriedexemp,450,4500,150406,marriedexemp
3877.singleexemp,,0,3877,singleexemp
145948.city,WETON,WESTON,145948,city
64111.rate,.53,5.3,64111,rate
10088.childexemp,***,0,10088,childexemp
147820.phone,,808-8081,147820,phone
10154.state,NV,ME,10154,state
7808.phone,222-8737,939-9427,7808,phone
172053.haschild,N,Y,172053,haschild
97964.gender,,F,97964,gender
139167.maritalstatus,S,M,139167,maritalstatus
116087.salary,p40000,40000,116087,salary
146591.haschild,,Y,146591,haschild
1016.rate,00,0.0,1016,rate
13897.singleexemp,,0,13897,singleexemp
115564.haschild,,N,115564,haschild
121440.salary,1s0000,10000,121440,salary
187260.gender,***,F,187260,gender
175835.state,D,ND,175835,state
33523.maritalstatus,***,M,33523,maritalstatus
190352.childexemp,z0,0,190352,childexemp
4451.gender,sM,M,4451,gender
90606.city,SCOTALND,SCOTLAND,90606,city
197092.haschild,N,Y,197092,haschild
63258.marriedexemp,z0,0,63258,marriedexemp
90720.city,MASLAND,MARSLAND,90720,city
145892.singleexemp,l0,0,145892,singleexemp
30319.salary,100x00,10000,30319,salary
136075.marriedexemp,42t00,4200,136075,marriedexemp
64888.salary,5j5000,55000,64888,salary
81290.gender,***,M,81290,gender
160141.singleexemp,h0,0,160141,singleexemp
56153.singleexemp,f0,0,56153,singleexemp
92657.phone,,798-8273,92657,phone
35316.city,WAHINGTON,WASHINGTON,35316,city
99503.haschild,,N,99503,haschild
17756.maritalstatus,,M,17756,maritalstatus
15077.rate,2.3392838,2.3932838,15077,rate
24410.maritalstatus,,M,24410,maritalstatus
30103.state,AR,WA,30103,state
168734.rate,z2.0308332,2.0308332,168734,rate
130927.state,D,SD,130927,state
64456.gender,***,F,64456,gender
91386.gender,mM,M,91386,gender
13647.city,MULBERY,MULBERRY,13647,city
185156.rate,5.59,5.95,185156,rate
30124.state,AR,KS,30124,state
110306.phone,,104-3906,110306,phone
50195.city,HENDERSNO,HENDERSON,50195,city
61750.salary,7500s0,75000,61750,salary
129537.singleexemp,300,3300,129537,singleexemp
97363.salary,6000,60000,97363,salary
119741.phone,,906-3179,119741,phone
10332.state,NV,VT,10332,state
164168.childexemp,t159,159,164168,childexemp
121512.salary,a80000,80000,121512,salary
122585.childexemp,,0,122585,childexemp
172546.haschild,N,Y,172546,haschild
17009.gender,mF,F,17009,gender
17330.phone,,187-2700,17330,phone
67135.lname,Kightly,Knightly,67135,lname
141756.childexemp,g0,0,141756,childexemp
70692.singleexemp,300,3300,70692,singleexemp
29541.childexemp,***,0,29541,childexemp
67691.gender,***,M,67691,gender
183997.phone,,812-9147,183997,phone
172632.maritalstatus,***,S,172632,maritalstatus
169263.rate,307,3.07,169263,rate
164050.state,gDE,DE,164050,state
114612.salary,40000***,40000,114612,salary
161544.marriedexemp,i0,0,161544,marriedexemp
123580.city,MHAWK,MOHAWK,123580,city
21396.childexemp,,0,21396,childexemp
85022.phone,,699-6441,85022,phone
63279.marriedexemp,u206,206,63279,marriedexemp
96533.city,BOGAULSA,BOGALUSA,96533,city
192647.rate,h7.0,7.0,192647,rate
78936.gender,,F,78936,gender
82095.lname,Bkroll,Broll,82095,lname
94181.childexemp,850,2850,94181,childexemp
50140.haschild,,Y,50140,haschild
156131.state,D,SD,156131,state
195759.state,VjT,VT,195759,state
182975.singleexemp,***,0,182975,singleexemp
52860.city,PRUsDHOE BAY,PRUDHOE BAY,52860,city
81019.phone,,834-6266,81019,phone
149050.marriedexemp,750,7150,149050,marriedexemp
12984.city,NdEW CASTLE,NEW CASTLE,12984,city
65238.lname,Prevle,Prevel,65238,lname
36682.state,ArL,AL,36682,state
68137.city,SMARTSVILkLE,SMARTSVILLE,68137,city
126285.lname,Lotin,Lotkin,126285,lname
29846.salary,10000***,10000,29846,salary
126288.state,dHI,HI,126288,state
45209.childexemp,300,3300,45209,childexemp
36719.city,WASHINGTpON,WASHINGTON,36719,city
122289.haschild,qY,Y,122289,haschild
161173.city,ALANTA,ATLANTA,161173,city
61989.rate,.0,0.0,61989,rate
104431.gender,fF,F,104431,gender
60673.state,D,SD,60673,state
42514.gender,***,F,42514,gender
12837.childexemp,,0,12837,childexemp
39637.gender,xM,M,39637,gender
106393.state,V,NV,106393,state
65475.state,L,AL,65475,state
113584.haschild,***,Y,113584,haschild
129240.gender,***,F,129240,gender
142572.rate,.95,5.95,142572,rate
133841.rate,70,7.0,133841,rate
86990.city,SAN FANCISCO,SAN FRANCISCO,86990,city
82513.state,T,CT,82513,state
106954.singleexemp,,0,106954,singleexemp
64416.marriedexemp,2008,2080,64416,marriedexemp
124651.maritalstatus,,S,124651,maritalstatus
10532.state,NV,NY,10532,state
26304.haschild,eY,Y,26304,haschild
134027.maritalstatus,S,M,134027,maritalstatus
154709.city,MERKLE,MERKEL,154709,city
9013.singleexemp,c0,0,9013,singleexemp
152143.lname,Nermia,Nerima,152143,lname
141116.phone,,619-8446,141116,phone
157958.salary,100r00,10000,157958,salary
50500.salary,10000,100000,50500,salary
18426.state,DS,SD,18426,state
117199.gender,cM,M,117199,gender
79704.singleexemp,000,2000,79704,singleexemp
99956.childexemp,,0,99956,childexemp
624.maritalstatus,,M,624,maritalstatus
160285.salary,5000,55000,160285,salary
10521.state,NV,MD,10521,state
20890.singleexemp,n0,0,20890,singleexemp
178276.lname,Grundmnan,Grundmann,178276,lname
82981.rate,.70,7.0,82981,rate
2373.city,IRVdINE,IRVINE,2373,city
167382.childexemp,c0,0,167382,childexemp
84996.city,CHIClAGO,CHICAGO,84996,city
179611.childexemp,,0,179611,childexemp
183688.maritalstatus,***,M,183688,maritalstatus
36263.rate,.0,0.0,36263,rate
136127.lname,Mhulenbein,Muhlenbein,136127,lname
158099.state,DS,SD,158099,state
136712.city,ASHEVILE,ASHEVILLE,136712,city
110945.rate,3.a4,3.4,110945,rate
163889.phone,,971-6218,163889,phone
80249.singleexemp,0,20,80249,singleexemp
155730.salary,0000,20000,155730,salary
173972.haschild,***,Y,173972,haschild
145892.city,DEERmING,DEERING,145892,city
197660.haschild,bY,Y,197660,haschild
159943.maritalstatus,S,M,159943,maritalstatus
162457.rate,.84,6.84,162457,rate
7991.singleexemp,,0,7991,singleexemp
128567.city,ASHFRD,ASHFORD,128567,city
49829.state,E,NE,49829,state
52957.salary,0000,70000,52957,salary
114148.city,MNIOT,MINOT,114148,city
61176.childexemp,m0,0,61176,childexemp
197165.marriedexemp,***,0,197165,marriedexemp
90360.singleexemp,,0,90360,singleexemp
190559.city,D pHANIS,D HANIS,190559,city
113507.maritalstatus,S,M,113507,maritalstatus
182994.childexemp,330y0,3300,182994,childexemp
19426.lname,Rocceti,Roccetti,19426,lname
151555.childexemp,***,0,151555,childexemp
10721.state,NV,CT,10721,state
10199.singleexemp,***,0,10199,singleexemp
102552.singleexemp,,0,102552,singleexemp
167108.state,tAL,AL,167108,state
184649.maritalstatus,S,M,184649,maritalstatus
178904.marriedexemp,4905,4950,178904,marriedexemp
91834.phone,,187-2442,91834,phone
37517.marriedexemp,200,2000,37517,marriedexemp
86922.state,DS,SD,86922,state
25099.state,I,HI,25099,state
11498.singleexemp,3300***,3300,11498,singleexemp
56319.maritalstatus,***,M,56319,maritalstatus
11434.lname,Muldin,Mauldin,11434,lname
4304.maritalstatus,***,S,4304,maritalstatus
131997.state,IR,RI,131997,state
106874.lname,Falch,Flach,106874,lname
167192.marriedexemp,66i00,6600,167192,marriedexemp
30502.state,AR,OH,30502,state
153801.lname,Servtaius,Servatius,153801,lname
36466.state,R,AR,36466,state
8137.marriedexemp,***,0,8137,marriedexemp
14886.haschild,***,Y,14886,haschild
165443.state,aKS,KS,165443,state
84217.gender,,F,84217,gender
30602.state,AR,HI,30602,state
112622.phone,127-1470,728-4394,112622,phone
40541.city,EDMNODS,EDMONDS,40541,city
155870.city,NORTHb LAS VEGAS,NORTH LAS VEGAS,155870,city
25072.city,FORT WAnYNE,FORT WAYNE,25072,city
105541.maritalstatus,zM,M,105541,maritalstatus
153866.maritalstatus,,S,153866,maritalstatus
149925.phone,,984-5389,149925,phone
58493.maritalstatus,***,S,58493,maritalstatus
30413.state,AR,HI,30413,state
187364.gender,aM,M,187364,gender
142303.state,IkD,ID,142303,state
22959.city,WARSgAW,WARSAW,22959,city
131136.maritalstatus,,M,131136,maritalstatus
85713.rate,.60,6.0,85713,rate
151172.singleexemp,,0,151172,singleexemp
10111.state,NV,KY,10111,state
100905.lname,jCoover,Coover,100905,lname
10621.state,NV,DC,10621,state
143683.singleexemp,d0,0,143683,singleexemp
91627.city,AWSHINGTON,WASHINGTON,91627,city
156865.singleexemp,r0,0,156865,singleexemp
8531.childexemp,***,0,8531,childexemp
137591.city,tATKINS,ATKINS,137591,city
151222.singleexemp,,0,151222,singleexemp
77825.lname,Masierbo,Masiero,77825,lname
10193.phone,222-8737,679-8931,10193,phone
9933.state,Y,KY,9933,state
180488.maritalstatus,S,M,180488,maritalstatus
181880.haschild,N,Y,181880,haschild
26654.state,I,RI,26654,state
168563.salary,u60000,60000,168563,salary
9753.haschild,Y,N,9753,haschild
15243.gender,gM,M,15243,gender
69388.maritalstatus,,M,69388,maritalstatus
68277.state,H,OH,68277,state
4085.salary,800e00,80000,4085,salary
10821.state,NV,GA,10821,state
10710.state,NV,CT,10710,state
7338.childexemp,o0,0,7338,childexemp
44254.gender,***,F,44254,gender
198140.singleexemp,g0,0,198140,singleexemp
182083.haschild,,N,182083,haschild
180704.state,WwY,WY,180704,state
33834.haschild,,N,33834,haschild
22928.childexemp,***,0,22928,childexemp
37691.phone,,375-2342,37691,phone
113005.city,zNORTH WALPOLE,NORTH WALPOLE,113005,city
66786.salary,7500,75000,66786,salary
132990.maritalstatus,,M,132990,maritalstatus
70270.state,L,AL,70270,state
136883.maritalstatus,nM,M,136883,maritalstatus
156489.maritalstatus,S,M,156489,maritalstatus
112271.state,N,TN,112271,state
160729.haschild,N,Y,160729,haschild
61866.rate,g6.0,6.0,61866,rate
135759.state,fOR,OR,135759,state
17925.state,L,AL,17925,state
38974.state,AhL,AL,38974,state
94156.maritalstatus,eS,S,94156,maritalstatus
90174.rate,5.88912,5.488912,90174,rate
113251.phone,,552-2496,113251,phone
111833.gender,***,F,111833,gender
14974.phone,222-8737,787-9585,14974,phone
84375.state,YW,WY,84375,state
7983.singleexemp,y0,0,7983,singleexemp
22143.rate,4.7u5,4.75,22143,rate
172546.maritalstatus,S,M,172546,maritalstatus
140069.singleexemp,***,0,140069,singleexemp
194382.salary,40000***,40000,194382,salary
96522.state,AqL,AL,96522,state
144024.salary,65000***,65000,144024,salary
18980.childexemp,10,110,18980,childexemp
115784.gender,,F,115784,gender
128114.maritalstatus,***,S,128114,maritalstatus
80962.haschild,***,Y,80962,haschild
161152.salary,8i5000,85000,161152,salary
99022.maritalstatus,jS,S,99022,maritalstatus
160542.rate,h0.0,0.0,160542,rate
117607.city,MqEMPHIS,MEMPHIS,117607,city
136676.salary,10000,100000,136676,salary
196449.haschild,N,Y,196449,haschild
22859.salary,0000,10000,22859,salary
127704.lname,aSoudi,Saoudi,127704,lname
8813.phone,,693-5973,8813,phone
179918.city,RICREALL,RICKREALL,179918,city
51627.marriedexemp,***,0,51627,marriedexemp
44644.gender,oF,F,44644,gender
30003.state,NJ,MT,30003,state
68209.marriedexemp,***,0,68209,marriedexemp
150915.maritalstatus,S,M,150915,maritalstatus
117524.haschild,,Y,117524,haschild
196162.salary,35c000,35000,196162,salary
131137.phone,,292-7307,131137,phone
138824.maritalstatus,S,M,138824,maritalstatus
196045.haschild,,Y,196045,haschild
70109.state,jAL,AL,70109,state
30424.state,AR,NE,30424,state
118003.childexemp,***,0,118003,childexemp
170639.childexemp,p0,0,170639,childexemp
178147.haschild,N,Y,178147,haschild
32594.marriedexemp,,0,32594,marriedexemp
154343.salary,80000***,80000,154343,salary
162038.singleexemp,90q0,900,162038,singleexemp
149789.singleexemp,33i00,3300,149789,singleexemp
134578.rate,9.y0,9.0,134578,rate
59982.haschild,***,N,59982,haschild
153918.city,ASHR,ASHER,153918,city
67641.state,L,AL,67641,state
10931.state,NV,GA,10931,state
157459.singleexemp,y0,0,157459,singleexemp
175910.city,READYVzILLE,READYVILLE,175910,city
166141.rate,.9,3.9,166141,rate
43837.salary,4f0000,40000,43837,salary
19069.phone,,409-9166,19069,phone
155720.phone,,171-1557,155720,phone
127612.maritalstatus,S,M,127612,maritalstatus
197926.marriedexemp,490,4950,197926,marriedexemp
70314.city,WASHNIGTON,WASHINGTON,70314,city
84003.city,RURAL HALL***,RURAL HALL,84003,city
97673.rate,6.5,6.45,97673,rate
4196.childexemp,x0,0,4196,childexemp
30723.state,AR,IA,30723,state
117250.haschild,***,Y,117250,haschild
194059.maritalstatus,uS,S,194059,maritalstatus
29287.state,NJ,ME,29287,state
30399.state,AR,LA,30399,state
16120.state,KA,AK,16120,state
183409.state,YW,WY,183409,state
85031.gender,***,F,85031,gender
96978.childexemp,3100***,3100,96978,childexemp
45493.phone,,851-7932,45493,phone
151961.singleexemp,2010,2100,151961,singleexemp
185530.childexemp,300,2300,185530,childexemp
12318.gender,***,M,12318,gender
137186.lname,man,Iman,137186,lname
33772.lname,Rofougaan,Rofougaran,33772,lname
68403.city,ATLANA,ATLANTA,68403,city
53061.gender,eF,F,53061,gender
27369.haschild,,N,27369,haschild
27968.salary,60500,65000,27968,salary
53700.marriedexemp,6600***,6600,53700,marriedexemp
143379.state,YW,WY,143379,state
103606.phone,,680-1034,103606,phone
182702.childexemp,190,1900,182702,childexemp
195611.city,GROVcER,GROVER,195611,city
138669.city,LSEN,ALSEN,138669,city
160691.salary,i15000,15000,160691,salary
118903.city,ASHfUELOT,ASHUELOT,118903,city
39851.lname,Wabi,Wabbi,39851,lname
162249.maritalstatus,***,S,162249,maritalstatus
195250.singleexemp,,0,195250,singleexemp
124029.state,L,AL,124029,state
180595.childexemp,***,0,180595,childexemp
187359.marriedexemp,***,0,187359,marriedexemp
181708.salary,10000***,10000,181708,salary
171862.rate,.00,0.0,171862,rate
30377.state,AR,SC,30377,state
29633.state,NJ,AL,29633,state
140790.state,AoL,AL,140790,state
89870.haschild,***,Y,89870,haschild
129901.lname,Borovkoy,Borovoy,129901,lname
167875.haschild,N,Y,167875,haschild
124354.rate,0.g0,0.0,124354,rate
118281.maritalstatus,yS,S,118281,maritalstatus
159227.singleexemp,h700,700,159227,singleexemp
50896.singleexemp,k0,0,50896,singleexemp
125329.singleexemp,1000***,1000,125329,singleexemp
194915.rate,.85,8.5,194915,rate
111274.city,ARROiYO HONDO,ARROYO HONDO,111274,city
58885.childexemp,***,0,58885,childexemp
142360.childexemp,59,159,142360,childexemp
160121.childexemp,***,0,160121,childexemp
86764.gender,,F,86764,gender
185933.lname,Choury,Coury,185933,lname
73680.singleexemp,j1000,1000,73680,singleexemp
59176.singleexemp,90,900,59176,singleexemp
21849.phone,,653-6690,21849,phone
8178.singleexemp,r0,0,8178,singleexemp
167975.state,DgE,DE,167975,state
148874.state,xMS,MS,148874,state
101891.gender,***,M,101891,gender
32350.childexemp,,0,32350,childexemp
