tid,attribute,correct_val
107,team,SV_Werder_Bremen
107,city,Barcelona
107,stadium,Boleyn_Ground
107,season,2014
107,manager,Sigenobu_Bodagala
108,index,20748
108,name,Abdalla_Susannne
108,surname,Hoare
108,birthyear,1982
108,birthplace,Gulfport
108,position,Midfield
108,team,Valencia_CF
108,city,Montevideo
108,stadium,Constant_Vanden_Stock_Stadium
108,season,2011
108,manager,Veit_Luks
109,index,20941
109,name,Abdalla_Susannne
109,surname,Hoare
109,birthyear,1982
109,birthplace,Gulfport
109,position,Midfield
109,team,Valencia_CF
109,city,Montevideo
109,stadium,Constant_Vanden_Stock_Stadium
109,season,2011
109,manager,Veit_Luks
110,index,21503
110,name,Abdalla_Susannne
110,surname,Hoare
110,birthyear,1982
110,birthplace,Gulfport
110,position,Defender
110,team,SV_Werder_Bremen
110,city,Barcelona
110,stadium,Boleyn_Ground
110,season,2014
110,manager,Sigenobu_Bodagala
111,index,22003
111,name,Abdalla_Susannne
111,surname,Hoare
111,birthyear,1982
111,birthplace,Gulfport
111,position,Defender
111,team,SV_Werder_Bremen
111,city,Barcelona
111,stadium,Boleyn_Ground
111,season,2014
111,manager,Sigenobu_Bodagala
112,index,22263
112,name,Abdalla_Susannne
112,surname,Hoare
112,birthyear,1982
112,birthplace,Gulfport
112,position,Defender
112,team,SV_Werder_Bremen
112,city,Barcelona
112,stadium,Boleyn_Ground
112,season,2014
112,manager,Sigenobu_Bodagala
113,index,22303
113,name,Abdalla_Susannne
113,surname,Hoare
113,birthyear,1982
113,birthplace,Gulfport
113,position,Defender
113,team,SV_Werder_Bremen
113,city,Barcelona
113,stadium,Boleyn_Ground
113,season,2014
113,manager,Sigenobu_Bodagala
114,index,22328
114,name,Abdalla_Susannne
114,surname,Hoare
114,birthyear,1982
114,birthplace,Gulfport
114,position,Midfield
114,team,Valencia_CF
114,city,Montevideo
114,stadium,Constant_Vanden_Stock_Stadium
114,season,2011
114,manager,Veit_Luks
115,index,22456
115,name,Abdalla_Susannne
115,surname,Hoare
115,birthyear,1982
115,birthplace,Gulfport
115,position,Midfield
115,team,Valencia_CF
115,city,Montevideo
115,stadium,Constant_Vanden_Stock_Stadium
115,season,2011
115,manager,Veit_Luks
116,index,22984
116,name,Abdalla_Susannne
116,surname,Hoare
116,birthyear,1982
116,birthplace,Gulfport
116,position,Midfield
116,team,Valencia_CF
116,city,Montevideo
116,stadium,Constant_Vanden_Stock_Stadium
116,season,2011
116,manager,Veit_Luks
117,index,22998
117,name,Abdalla_Susannne
117,surname,Hoare
117,birthyear,1982
117,birthplace,Gulfport
117,position,Defender
117,team,SV_Werder_Bremen
117,city,Barcelona
117,stadium,Boleyn_Ground
117,season,2014
117,manager,Sigenobu_Bodagala
118,index,23124
118,name,Abdalla_Susannne
118,surname,Hoare
118,birthyear,1982
118,birthplace,Gulfport
118,position,Defender
118,team,SV_Werder_Bremen
118,city,Barcelona
118,stadium,Boleyn_Ground
118,season,2014
118,manager,Sigenobu_Bodagala
119,index,23170
119,name,Abdalla_Susannne
119,surname,Hoare
119,birthyear,1982
119,birthplace,Gulfport
119,position,Midfield
119,team,Valencia_CF
119,city,Montevideo
119,stadium,Constant_Vanden_Stock_Stadium
119,season,2011
119,manager,Veit_Luks
120,index,23355
120,name,Abdalla_Susannne
120,surname,Hoare
120,birthyear,1982
120,birthplace,Gulfport
120,position,Midfield
120,team,Valencia_CF
120,city,Montevideo
120,stadium,Constant_Vanden_Stock_Stadium
120,season,2011
120,manager,Veit_Luks
121,index,23424
121,name,Abdalla_Susannne
121,surname,Hoare
121,birthyear,1982
121,birthplace,Gulfport
121,position,Midfield
121,team,Valencia_CF
121,city,Montevideo
121,stadium,Constant_Vanden_Stock_Stadium
121,season,2011
121,manager,Veit_Luks
122,index,23951
122,name,Abdalla_Susannne
122,surname,Hoare
122,birthyear,1982
122,birthplace,Gulfport
122,position,Defender
122,team,SV_Werder_Bremen
122,city,Barcelona
122,stadium,Boleyn_Ground
122,season,2014
122,manager,Sigenobu_Bodagala
123,index,24177
123,name,Abdalla_Susannne
123,surname,Hoare
123,birthyear,1982
123,birthplace,Gulfport
123,position,Midfield
123,team,Valencia_CF
123,city,Montevideo
123,stadium,Constant_Vanden_Stock_Stadium
123,season,2011
123,manager,Veit_Luks
124,index,24459
124,name,Abdalla_Susannne
124,surname,Hoare
124,birthyear,1982
124,birthplace,Gulfport
124,position,Midfield
124,team,Valencia_CF
124,city,Montevideo
124,stadium,Constant_Vanden_Stock_Stadium
124,season,2011
124,manager,Veit_Luks
125,index,24538
125,name,Abdalla_Susannne
125,surname,Hoare
125,birthyear,1982
125,birthplace,Gulfport
125,position,Midfield
125,team,Valencia_CF
125,city,Montevideo
125,stadium,Constant_Vanden_Stock_Stadium
125,season,2011
125,manager,Veit_Luks
126,index,24647
126,name,Abdalla_Susannne
126,surname,Hoare
126,birthyear,1982
126,birthplace,Gulfport
126,position,Defender
126,team,SV_Werder_Bremen
126,city,Barcelona
126,stadium,Boleyn_Ground
126,season,2014
126,manager,Sigenobu_Bodagala
127,index,24793
127,name,Abdalla_Susannne
127,surname,Hoare
127,birthyear,1982
127,birthplace,Gulfport
127,position,Midfield
127,team,Valencia_CF
127,city,Montevideo
127,stadium,Constant_Vanden_Stock_Stadium
127,season,2011
127,manager,Veit_Luks
128,index,24891
128,name,Abdalla_Susannne
128,surname,Hoare
128,birthyear,1982
128,birthplace,Gulfport
128,position,Defender
128,team,SV_Werder_Bremen
128,city,Barcelona
128,stadium,Boleyn_Ground
128,season,2014
128,manager,Sigenobu_Bodagala
129,index,24960
129,name,Abdalla_Susannne
129,surname,Hoare
129,birthyear,1982
129,birthplace,Gulfport
129,position,Midfield
129,team,Valencia_CF
129,city,Montevideo
129,stadium,Constant_Vanden_Stock_Stadium
129,season,2011
129,manager,Veit_Luks
130,index,25348
130,name,Abdalla_Susannne
130,surname,Hoare
130,birthyear,1982
130,birthplace,Gulfport
130,position,Midfield
130,team,Valencia_CF
130,city,Montevideo
130,stadium,Constant_Vanden_Stock_Stadium
130,season,2011
130,manager,Veit_Luks
131,index,25355
131,name,Abdalla_Susannne
131,surname,Hoare
131,birthyear,1982
131,birthplace,Gulfport
131,position,Midfield
131,team,Valencia_CF
131,city,Montevideo
131,stadium,Constant_Vanden_Stock_Stadium
131,season,2011
131,manager,Veit_Luks
132,index,25568
132,name,Abdalla_Susannne
132,surname,Hoare
132,birthyear,1982
132,birthplace,Gulfport
132,position,Defender
132,team,SV_Werder_Bremen
132,city,Barcelona
132,stadium,Boleyn_Ground
132,season,2014
132,manager,Sigenobu_Bodagala
133,index,25736
133,name,Abdalla_Susannne
133,surname,Hoare
133,birthyear,1982
133,birthplace,Gulfport
133,position,Defender
133,team,SV_Werder_Bremen
133,city,Barcelona
133,stadium,Boleyn_Ground
133,season,2014
133,manager,Sigenobu_Bodagala
134,index,25890
134,name,Abdalla_Susannne
134,surname,Hoare
134,birthyear,1982
134,birthplace,Gulfport
134,position,Defender
134,team,SV_Werder_Bremen
134,city,Barcelona
134,stadium,Boleyn_Ground
134,season,2014
134,manager,Sigenobu_Bodagala
135,index,25948
135,name,Abdalla_Susannne
135,surname,Hoare
135,birthyear,1982
135,birthplace,Gulfport
135,position,Midfield
135,team,Valencia_CF
135,city,Montevideo
135,stadium,Constant_Vanden_Stock_Stadium
135,season,2011
135,manager,Veit_Luks
136,index,26078
136,name,Abdalla_Susannne
136,surname,Hoare
136,birthyear,1982
136,birthplace,Gulfport
136,position,Midfield
136,team,Valencia_CF
136,city,Montevideo
136,stadium,Constant_Vanden_Stock_Stadium
136,season,2011
136,manager,Veit_Luks
137,index,26171
137,name,Abdalla_Susannne
137,surname,Hoare
137,birthyear,1982
137,birthplace,Gulfport
137,position,Defender
137,team,SV_Werder_Bremen
137,city,Barcelona
137,stadium,Boleyn_Ground
137,season,2014
137,manager,Sigenobu_Bodagala
138,index,26750
138,name,Abdalla_Susannne
138,surname,Hoare
138,birthyear,1982
138,birthplace,Gulfport
138,position,Midfield
138,team,Valencia_CF
138,city,Montevideo
138,stadium,Constant_Vanden_Stock_Stadium
138,season,2011
138,manager,Veit_Luks
139,index,26849
139,name,Abdalla_Susannne
139,surname,Hoare
139,birthyear,1982
139,birthplace,Gulfport
139,position,Midfield
139,team,Valencia_CF
139,city,Montevideo
139,stadium,Constant_Vanden_Stock_Stadium
139,season,2011
139,manager,Veit_Luks
140,index,27025
140,name,Abdalla_Susannne
140,surname,Hoare
140,birthyear,1982
140,birthplace,Gulfport
140,position,Defender
140,team,SV_Werder_Bremen
140,city,Barcelona
140,stadium,Boleyn_Ground
140,season,2014
140,manager,Sigenobu_Bodagala
141,index,27145
141,name,Abdalla_Susannne
141,surname,Hoare
141,birthyear,1982
141,birthplace,Gulfport
141,position,Midfield
141,team,Valencia_CF
141,city,Montevideo
141,stadium,Constant_Vanden_Stock_Stadium
141,season,2011
141,manager,Veit_Luks
142,index,27567
142,name,Abdalla_Susannne
142,surname,Hoare
142,birthyear,1982
142,birthplace,Gulfport
142,position,Midfield
142,team,Valencia_CF
142,city,Montevideo
142,stadium,Constant_Vanden_Stock_Stadium
142,season,2011
142,manager,Veit_Luks
143,index,27740
143,name,Abdalla_Susannne
143,surname,Hoare
143,birthyear,1982
143,birthplace,Gulfport
143,position,Defender
143,team,SV_Werder_Bremen
143,city,Barcelona
143,stadium,Boleyn_Ground
143,season,2014
143,manager,Sigenobu_Bodagala
144,index,27772
144,name,Abdalla_Susannne
144,surname,Hoare
144,birthyear,1982
144,birthplace,Gulfport
144,position,Defender
144,team,SV_Werder_Bremen
144,city,Barcelona
144,stadium,Boleyn_Ground
144,season,2014
144,manager,Sigenobu_Bodagala
145,index,27861
145,name,Abdalla_Susannne
145,surname,Hoare
145,birthyear,1982
145,birthplace,Gulfport
145,position,Midfield
145,team,Valencia_CF
145,city,Montevideo
145,stadium,Constant_Vanden_Stock_Stadium
145,season,2011
145,manager,Veit_Luks
146,index,28161
146,name,Abdalla_Susannne
146,surname,Hoare
146,birthyear,1982
146,birthplace,Gulfport
146,position,Midfield
146,team,Valencia_CF
146,city,Montevideo
146,stadium,Constant_Vanden_Stock_Stadium
146,season,2011
146,manager,Veit_Luks
147,index,28374
147,name,Abdalla_Susannne
147,surname,Hoare
147,birthyear,1982
147,birthplace,Gulfport
147,position,Midfield
147,team,Valencia_CF
147,city,Montevideo
147,stadium,Constant_Vanden_Stock_Stadium
147,season,2011
147,manager,Veit_Luks
148,index,28400
148,name,Abdalla_Susannne
148,surname,Hoare
148,birthyear,1982
148,birthplace,Gulfport
148,position,Defender
148,team,SV_Werder_Bremen
148,city,Barcelona
148,stadium,Boleyn_Ground
148,season,2014
148,manager,Sigenobu_Bodagala
149,index,28541
149,name,Abdalla_Susannne
149,surname,Hoare
149,birthyear,1982
149,birthplace,Gulfport
149,position,Defender
149,team,SV_Werder_Bremen
149,city,Barcelona
149,stadium,Boleyn_Ground
149,season,2014
149,manager,Sigenobu_Bodagala
150,index,28584
150,name,Abdalla_Susannne
150,surname,Hoare
150,birthyear,1982
150,birthplace,Gulfport
150,position,Midfield
150,team,Valencia_CF
150,city,Montevideo
150,stadium,Constant_Vanden_Stock_Stadium
150,season,2011
150,manager,Veit_Luks
151,index,28631
151,name,Abdalla_Susannne
151,surname,Hoare
151,birthyear,1982
151,birthplace,Gulfport
151,position,Midfield
151,team,Valencia_CF
151,city,Montevideo
151,stadium,Constant_Vanden_Stock_Stadium
151,season,2011
151,manager,Veit_Luks
152,index,28737
152,name,Abdalla_Susannne
152,surname,Hoare
152,birthyear,1982
152,birthplace,Gulfport
152,position,Defender
152,team,SV_Werder_Bremen
152,city,Barcelona
152,stadium,Boleyn_Ground
152,season,2014
152,manager,Sigenobu_Bodagala
153,index,28763
153,name,Abdalla_Susannne
153,surname,Hoare
153,birthyear,1982
153,birthplace,Gulfport
153,position,Midfield
153,team,Valencia_CF
153,city,Montevideo
153,stadium,Constant_Vanden_Stock_Stadium
153,season,2011
153,manager,Veit_Luks
154,index,28867
154,name,Abdalla_Susannne
154,surname,Hoare
154,birthyear,1982
154,birthplace,Gulfport
154,position,Defender
154,team,SV_Werder_Bremen
154,city,Barcelona
154,stadium,Boleyn_Ground
154,season,2014
154,manager,Sigenobu_Bodagala
155,index,29597
155,name,Abdalla_Susannne
155,surname,Hoare
155,birthyear,1982
155,birthplace,Gulfport
155,position,Midfield
155,team,Valencia_CF
155,city,Montevideo
155,stadium,Constant_Vanden_Stock_Stadium
155,season,2011
155,manager,Veit_Luks
156,index,29709
156,name,Abdalla_Susannne
156,surname,Hoare
156,birthyear,1982
156,birthplace,Gulfport
156,position,Defender
156,team,SV_Werder_Bremen
156,city,Barcelona
156,stadium,Boleyn_Ground
156,season,2014
156,manager,Sigenobu_Bodagala
157,index,29803
157,name,Abdalla_Susannne
157,surname,Hoare
157,birthyear,1982
157,birthplace,Gulfport
157,position,Midfield
157,team,Valencia_CF
157,city,Montevideo
157,stadium,Constant_Vanden_Stock_Stadium
157,season,2011
157,manager,Veit_Luks
158,index,29857
158,name,Abdalla_Susannne
158,surname,Hoare
158,birthyear,1982
158,birthplace,Gulfport
158,position,Defender
158,team,SV_Werder_Bremen
158,city,Barcelona
158,stadium,Boleyn_Ground
158,season,2014
158,manager,Sigenobu_Bodagala
159,index,29963
159,name,Abdalla_Susannne
159,surname,Hoare
159,birthyear,1982
159,birthplace,Gulfport
159,position,Defender
159,team,SV_Werder_Bremen
159,city,Barcelona
159,stadium,Boleyn_Ground
159,season,2014
159,manager,Sigenobu_Bodagala
160,index,30247
160,name,Abdalla_Susannne
160,surname,Hoare
160,birthyear,1982
160,birthplace,Gulfport
160,position,Midfield
160,team,Valencia_CF
160,city,Montevideo
160,stadium,Constant_Vanden_Stock_Stadium
160,season,2011
160,manager,Veit_Luks
161,index,30328
161,name,Abdalla_Susannne
161,surname,Hoare
161,birthyear,1982
161,birthplace,Gulfport
161,position,Defender
161,team,SV_Werder_Bremen
161,city,Barcelona
161,stadium,Boleyn_Ground
161,season,2014
161,manager,Sigenobu_Bodagala
162,index,30354
162,name,Abdalla_Susannne
162,surname,Hoare
162,birthyear,1982
162,birthplace,Gulfport
162,position,Defender
162,team,SV_Werder_Bremen
162,city,Barcelona
162,stadium,Boleyn_Ground
162,season,2014
162,manager,Sigenobu_Bodagala
163,index,30937
163,name,Abdalla_Susannne
163,surname,Hoare
163,birthyear,1982
163,birthplace,Gulfport
163,position,Midfield
163,team,Valencia_CF
163,city,Montevideo
163,stadium,Constant_Vanden_Stock_Stadium
163,season,2011
163,manager,Veit_Luks
164,index,31024
164,name,Abdalla_Susannne
164,surname,Hoare
164,birthyear,1982
164,birthplace,Gulfport
164,position,Midfield
164,team,Valencia_CF
164,city,Montevideo
164,stadium,Constant_Vanden_Stock_Stadium
164,season,2011
164,manager,Veit_Luks
165,index,31685
165,name,Abdalla_Susannne
165,surname,Hoare
165,birthyear,1982
165,birthplace,Gulfport
165,position,Defender
165,team,SV_Werder_Bremen
165,city,Barcelona
165,stadium,Boleyn_Ground
165,season,2014
165,manager,Sigenobu_Bodagala
166,index,32008
166,name,Abdalla_Susannne
166,surname,Hoare
166,birthyear,1982
166,birthplace,Gulfport
166,position,Midfield
166,team,Valencia_CF
166,city,Montevideo
166,stadium,Constant_Vanden_Stock_Stadium
166,season,2011
166,manager,Veit_Luks
167,index,32376
167,name,Abdalla_Susannne
167,surname,Hoare
167,birthyear,1982
167,birthplace,Gulfport
167,position,Midfield
167,team,Valencia_CF
167,city,Montevideo
167,stadium,Constant_Vanden_Stock_Stadium
167,season,2011
167,manager,Veit_Luks
168,index,32649
168,name,Abdalla_Susannne
168,surname,Hoare
168,birthyear,1982
168,birthplace,Gulfport
168,position,Midfield
168,team,Valencia_CF
168,city,Montevideo
168,stadium,Constant_Vanden_Stock_Stadium
168,season,2011
168,manager,Veit_Luks
169,index,32666
169,name,Abdalla_Susannne
169,surname,Hoare
169,birthyear,1982
169,birthplace,Gulfport
169,position,Defender
169,team,SV_Werder_Bremen
169,city,Barcelona
169,stadium,Boleyn_Ground
169,season,2014
169,manager,Sigenobu_Bodagala
170,index,32702
170,name,Abdalla_Susannne
170,surname,Hoare
170,birthyear,1982
170,birthplace,Gulfport
170,position,Midfield
170,team,Valencia_CF
170,city,Montevideo
170,stadium,Constant_Vanden_Stock_Stadium
170,season,2011
170,manager,Veit_Luks
171,index,32786
171,name,Abdalla_Susannne
171,surname,Hoare
171,birthyear,1982
171,birthplace,Gulfport
171,position,Midfield
171,team,Valencia_CF
171,city,Montevideo
171,stadium,Constant_Vanden_Stock_Stadium
171,season,2011
171,manager,Veit_Luks
172,index,32791
172,name,Abdalla_Susannne
172,surname,Hoare
172,birthyear,1982
172,birthplace,Gulfport
172,position,Midfield
172,team,Valencia_CF
172,city,Montevideo
172,stadium,Constant_Vanden_Stock_Stadium
172,season,2011
172,manager,Veit_Luks
173,index,33160
173,name,Abdalla_Susannne
173,surname,Hoare
173,birthyear,1982
173,birthplace,Gulfport
173,position,Midfield
173,team,Valencia_CF
173,city,Montevideo
173,stadium,Constant_Vanden_Stock_Stadium
173,season,2011
173,manager,Veit_Luks
174,index,33366
174,name,Abdalla_Susannne
174,surname,Hoare
174,birthyear,1982
174,birthplace,Gulfport
174,position,Defender
174,team,SV_Werder_Bremen
174,city,Barcelona
174,stadium,Boleyn_Ground
174,season,2014
174,manager,Sigenobu_Bodagala
175,index,33393
175,name,Abdalla_Susannne
175,surname,Hoare
175,birthyear,1982
175,birthplace,Gulfport
175,position,Defender
175,team,SV_Werder_Bremen
175,city,Barcelona
175,stadium,Boleyn_Ground
175,season,2014
175,manager,Sigenobu_Bodagala
176,index,33857
176,name,Abdalla_Susannne
176,surname,Hoare
176,birthyear,1982
176,birthplace,Gulfport
176,position,Defender
176,team,SV_Werder_Bremen
176,city,Barcelona
176,stadium,Boleyn_Ground
176,season,2014
176,manager,Sigenobu_Bodagala
177,index,33977
177,name,Abdalla_Susannne
177,surname,Hoare
177,birthyear,1982
177,birthplace,Gulfport
177,position,Midfield
177,team,Valencia_CF
177,city,Montevideo
177,stadium,Constant_Vanden_Stock_Stadium
177,season,2011
177,manager,Veit_Luks
178,index,34074
178,name,Abdalla_Susannne
178,surname,Hoare
178,birthyear,1982
178,birthplace,Gulfport
178,position,Midfield
178,team,Valencia_CF
178,city,Montevideo
178,stadium,Constant_Vanden_Stock_Stadium
178,season,2011
178,manager,Veit_Luks
179,index,34187
179,name,Abdalla_Susannne
179,surname,Hoare
179,birthyear,1982
179,birthplace,Gulfport
179,position,Defender
179,team,SV_Werder_Bremen
179,city,Barcelona
179,stadium,Boleyn_Ground
179,season,2014
179,manager,Sigenobu_Bodagala
180,index,34814
180,name,Abdalla_Susannne
180,surname,Hoare
180,birthyear,1982
180,birthplace,Gulfport
180,position,Defender
180,team,SV_Werder_Bremen
180,city,Barcelona
180,stadium,Boleyn_Ground
180,season,2014
180,manager,Sigenobu_Bodagala
181,index,34815
181,name,Abdalla_Susannne
181,surname,Hoare
181,birthyear,1982
181,birthplace,Gulfport
181,position,Midfield
181,team,Valencia_CF
181,city,Montevideo
181,stadium,Constant_Vanden_Stock_Stadium
181,season,2011
181,manager,Veit_Luks
182,index,35031
182,name,Abdalla_Susannne
182,surname,Hoare
182,birthyear,1982
182,birthplace,Gulfport
182,position,Defender
182,team,SV_Werder_Bremen
182,city,Barcelona
182,stadium,Boleyn_Ground
182,season,2014
182,manager,Sigenobu_Bodagala
183,index,35046
183,name,Abdalla_Susannne
183,surname,Hoare
183,birthyear,1982
183,birthplace,Gulfport
183,position,Midfield
183,team,Valencia_CF
183,city,Montevideo
183,stadium,Constant_Vanden_Stock_Stadium
183,season,2011
183,manager,Veit_Luks
184,index,35070
184,name,Abdalla_Susannne
184,surname,Hoare
184,birthyear,1982
184,birthplace,Gulfport
184,position,Defender
184,team,SV_Werder_Bremen
184,city,Barcelona
184,stadium,Boleyn_Ground
184,season,2014
184,manager,Sigenobu_Bodagala
185,index,35264
185,name,Abdalla_Susannne
185,surname,Hoare
185,birthyear,1982
185,birthplace,Gulfport
185,position,Defender
185,team,SV_Werder_Bremen
185,city,Barcelona
185,stadium,Boleyn_Ground
185,season,2014
185,manager,Sigenobu_Bodagala
186,index,35479
186,name,Abdalla_Susannne
186,surname,Hoare
186,birthyear,1982
186,birthplace,Gulfport
186,position,Midfield
186,team,Valencia_CF
186,city,Montevideo
186,stadium,Constant_Vanden_Stock_Stadium
186,season,2011
186,manager,Veit_Luks
187,index,35654
187,name,Abdalla_Susannne
187,surname,Hoare
187,birthyear,1982
187,birthplace,Gulfport
187,position,Midfield
187,team,Valencia_CF
187,city,Montevideo
187,stadium,Constant_Vanden_Stock_Stadium
187,season,2011
187,manager,Veit_Luks
188,index,35656
188,name,Abdalla_Susannne
188,surname,Hoare
188,birthyear,1982
188,birthplace,Gulfport
188,position,Defender
188,team,SV_Werder_Bremen
188,city,Barcelona
188,stadium,Boleyn_Ground
188,season,2014
188,manager,Sigenobu_Bodagala
189,index,35763
189,name,Abdalla_Susannne
189,surname,Hoare
189,birthyear,1982
189,birthplace,Gulfport
