fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Ebbe,Exarkhopoulo,M,401,857-6280,EAST PROVIDENCE,RI,2914,S,Y,45000,0.0,0,0,***
Saleem,Stach,M,732,178-8363,ORANGE,NJ,7051,M,Y,75000,2.2673959999999997,0,2000,1500
Hansjorg,Shimono,M,802,160-5188,WINOOSKI,VT,5404,S,Y,75000,4.497285400000001,3300,0,3300
Walt,Katiyar,M,774,656-1108,AMESBURY,MA,1913,S,Y,50000,5.3,3575,0,1000
Deven,Akiyama,F,939,873-1427,COTO LAUREL,PR,780,M,Y,30000,0.0,0,0,0
Kienchung,Nahapetian,M,802,516-8061,MILTON,VT,5468,S,Y,70000,4.397808,3300,0,3300
Hidehito,Maliniak,M,603,630-2517,DOVER,NH,3821,S,N,5000,0.0,0,0,0
Ido,Hawryszkiewycz,M,802,610-6646,NORTH CONCORD,VT,5858,S,Y,15000,3.6,3300,0,3300
Bahaa,Tomescu,M,802,977-4793,WOODBURY,VT,5681,S,Y,45000,3.9004214,3300,0,3300
Carrie,Eastaughffe,F,401,638-2020,OAKLAND,RI,2858,S,N,5000,0.0,0,0,0
Viv,Maraist,F,802,541-9169,NORTH THETFORD,VT,5054,M,Y,80000,4.5967627,0,6600,3300
Singaravel,Ravat,M,939,860-5038,SAN JUAN,PR,906,S,N,50000,0.0,0,0,0
Daishi,Iacobetz,F,401,320-4802,HOPE VALLEY,RI,2832,S,Y,55000,0.0,0,0,0
Agma,Savaria,F,207,683-7124,TREVETT,ME,4571,S,Y,15000,6.9580293000000015,2850,0,2850
Joanne,Frederiksen,M,603,301-9840,MADBURY,NH,3823,S,N,75000,0.0,0,0,0
Yunfei,Sidhu,F,401,752-7755,PORTSMOUTH,RI,2871,M,N,60000,0.0,0,0,0
Srikant,Delaigle,F,802,671-5742,JOHNSON,VT,5656,M,Y,50000,3.9998987,0,6600,3300
Balkrishna,McNulty,M,203,539-7665,HARTFORD,CT,6126,M,N,30000,5.0,0,24500,0
Ferroudja,Wolpe,F,802,267-6867,BURLINGTON,VT,5408,M,Y,30000,3.6019894999999997,0,6600,3300
LeRoy,Geraci,M,401,781-6491,OAKLAND,RI,2858,S,Y,25000,0.0,0,0,0
Jaeho,Terrel,F,802,882-7027,BOMOSEEN,VT,5732,M,N,65000,4.298331,0,6600,0
Yongjoon,Mallach,F,860,989-2927,CANAAN,CT,6018,M,Y,35000,5.0,0,24500,0
Anany,Otterloo,F,401,324-5128,ASHAWAY,RI,2804,S,N,100000,0.0,0,0,0
Yishay,Martello,M,401,507-4286,ADAMSVILLE,RI,2801,S,N,65000,0.0,0,0,0
Chengfeng,Grandage,F,978,329-7599,FORESTDALE,MA,2644,M,N,30000,5.3,0,7150,0
Chandrasekaran,Hackos,M,603,711-3115,MARLOW,NH,3456,S,N,5000,0.0,0,0,0
Ghislaine,Roure,tF,207,212-7721,HEBRON,ME,4238,M,Y,50000,8.5,0,5700,2850
Jaana,Pemmaraju,M,603,334-6982,EAST ANDOVER,NH,3231,M,Y,75000,0.0,0,0,0
Kiriakos,Surya,M,203,724-7797,BANTAM,CT,6750,S,Y,90000,5.0,12750,0,0
Toshio,Wiggert,M,339,907-2074,LEICESTER,MA,1524,M,N,55000,5.3,0,7150,0
Neff,Machiraju,M,207,285-9358,SEBAGO LAKE,ME,4075,M,N,90000,8.5,0,5700,0
Foster,Chikaraishi,F,860,393-2303,HARTFORD,CT,6153,S,N,55000,5.0,12750,0,0
Tetsuzo,Maslov,M,351,960-2722,WALES,MA,1081,S,Y,80000,5.3,3575,0,1000
Mihir,Luca,,802,597-6230,BARNARD,VT,5031,M,N,80000,4.5967627,0,6600,0
Toyohisa,Wolford,F,774,726-6768,WORONOCO,MA,1097,S,Y,15000,5.3,3575,0,1000
Lampros,Batenin,F,787,119-4870,SAN JUAN,PR,955,M,N,70000,0.0,0,0,0
Takayoshi,Pakkan,,207,866-3984,DOVER FOXCROFT,ME,4426,M,N,15000,6.9580293000000015,0,5700,0
Takehiko,Formenti,M,401,370-4080,ROCKVILLE,RI,2873,M,Y,45000,0.0,0,0,0
Rasikan,Wind,M,860,486-4253,WOLCOTT,CT,6716,M,N,35000,5.0,0,24500,0
Narvardin,Zochling,F,787,533-5771,QUEBRADILLAS,PR,678,S,Y,65000,0.0,0,0,0
Morteza,Ursu,F,787,288-2631,SAN JUAN,PR,922,M,Y,45000,0.0,0,0,0
Tonny,Shepherd,M,351,642-5685,STOW,MA,1775,S,N,20000,5.3,3575,0,0
Keijiro,Kibati,M,860,332-7701,WESTPORT,CT,6888,M,Y,85000,5.0,0,24500,0
Allesandro,McMorris,F,617,446-9631,TAUNTON,MA,2780,S,Y,95000,5.3,3575,0,1000
Bede,Ramras,F,401,359-2057,ADAMSVILLE,RI,2801,M,Y,80000,0.0,0,0,0
Pierangelo,Favero,F,787,489-9118,TOA BAJA,PR,951,S,Y,90000,0.0,0,0,0
Fabien,Bax,F,203,591-3193,GREENWICH,CT,6832,S,Y,25000,5.0,12750,0,0
Behnaam,Kaly,F,860,775-2566,FALLS VILLAGE,CT,6031,M,N,45000,5.0,0,24500,0
Luther,Amy,F,603,768-7873,BERLIN,NH,3570,S,Y,45000,0.0,0,0,0
Berend,Farrag,F,860,604-1157,UNIONVILLE,CT,6087,S,Y,95000,5.0,12750,0,0
Janalee,Arz,M,802,156-6580,STARKSBORO,VT,5487,M,N,60000,4.1988535,0,6600,0
Qingzhou,Guan,M,603,512-4995,KEARSARGE,NH,3847,S,N,5000,0.0,0,0,0
Oris,Kraiman,M,339,990-7479,BOSTON,MA,2204,M,N,10000,5.3,0,7150,0
Xinghao,Rapps,M,802,479-6830,STRAFFORD,VT,5072,S,Y,60000,4.1988535,3300,0,3300
Fumitake,Kalyanakrishnan,F,603,228-8491,NORTH SANDWICH,NH,3259,S,Y,15000,0.0,0,0,0
Krithi,Kampfer,F,862,302-4535,ANDOVER,NJ,7821,S,N,15000,1.4,1000,0,0
Gernot,Tohma,M,603,866-1954,LEBANON,NH,3756,M,Y,20000,0.0,0,0,0
Monish,Peschl,M,939,684-8971,LUQUILLO,PR,773,S,Y,55000,0.0,0,0,0
Zijian,Pekkanen,M,203,929-6485,PEQUABUCK,CT,6781,M,N,60000,5.0,0,24500,0
Brailey,Tarr,M,787,816-2496,CAROLINA,PR,987,S,Y,10000,0.0,0,0,0
Alfredo,Tierney,cF,939,490-7399,SAN JUAN,PR,901,M,Y,90000,0.0,0,0,0
Ammar,Erez,F,203,445-7444,DURHAM,CT,6422,M,N,90000,5.0,0,24500,0
Gookhai,Doucet,M,802,182-8420,CUTTINGSVILLE,VT,5738,S,Y,100000,4.9946720000000004,3300,0,3300
Ljubomir,Cannata,F,802,183-4992,POWNAL,VT,5261,M,N,40000,3.8009440000000003,0,6600,0
Wujia,Nojiri,M,603,821-7541,BARNSTEAD,NH,3218,S,Y,40000,0.0,0,0,0
Rachelle,Charissis,F,401,933-3845,ADAMSVILLE,RI,2801,M,Y,70000,0.0,0,0,0
Bikram,Schaub,M,856,967-3152,PINE BROOK,NJ,7058,M,N,20000,1.4,0,2000,0
Eddi,Brahme,F,860,575-6243,WEST HARTFORD,CT,6107,M,N,100000,5.0,0,24500,0
Leaf,Calway,F,207,533-2423,MONSON,ME,4464,S,Y,40000,8.5,2850,0,2850
Gao,Weicker,F,207,517-5517,WINDSOR,ME,4363,M,N,65000,8.5,0,5700,0
Domenico,Skeen,F,939,771-1146,CATANO,PR,963,S,Y,45000,0.0,0,0,0
Hisashi,Egg,M,339,853-7912,ROCHESTER,MA,2770,S,Y,70000,5.3,3575,0,1000
Roldolf,Libkin,M,201,661-8098,STOCKHOLM,NJ,7460,S,Y,15000,1.4,100,0,1500
Istvan,Powley,M,860,891-8911,NEW HAVEN,CT,6511,S,N,90000,5.0,12750,0,
Yujiun,Llaberia,F,939,433-1852,BARCELONETA,PR,617,S,N,85000,0.0,0,0,0
Duraisamy,Corliss,F,203,390-8402,NEW HAVEN,CT,6509,S,Y,30000,5.0,12750,0,0
Malay,Kikuchi,M,207,420-4332,CORNISH,ME,4020,M,N,20000,8.5,,5700,0
Samudra,Graeb,F,413,702-2835,SUTTON,MA,1590,S,Y,100000,5.3,3575,0,1000
Pavel,Rioboo,F,802,531-4751,NORTH MONTPELIER,VT,5666,M,N,65000,4.298331,0,6600,0
Narayana,Kutylowski,F,603,210-8368,ROCHESTER,NH,3868,M,N,15000,0.0,0,0,0
Teik,Griffioen,F,603,404-1312,ROCHESTER,NH,3866,S,Y,75000,0.0,0,0,0
Heng,Kampfer,M,802,614-3780,SHEFFIELD,VT,5866,M,Y,20000,3.6,0,6600,3300
Hanxiong,Holcombe,M,203,455-4359,SOUTHINGTON,CT,6489,M,N,40000,5.0,0,24500,0
Saad,Fasbender,F,802,365-2273,PERU,VT,5152,S,Y,15000,3.6,3300,0,3300
Chiranjit,Hotzel,M,860,868-6395,EASTON,CT,6612,M,N,45000,5.0,0,24500,0
Bassam,Guck,F,860,862-8874,SUFFIELD,CT,6078,M,N,10000,0.0,0,24500,0
Chrysanthos,Maggini,F,508,743-9059,ESSEX JUNCTION,VT,5452,M,N,80000,4.5967627,0,6600,0
Seinosuke,Cheikes,F,857,396-9489,YARMOUTH PORT,MA,2675,S,N,25000,5.3,3575,0,0
Shooying,Kamsties,M,732,554-7351,BEACH HAVEN,NJ,8008,M,N,50000,1.873125,0,2000,0
Shamik,Anrig,F,860,429-8345,MERIDEN,CT,6450,S,Y,50000,5.0,12750,0,0
Yanni,Pietak,M,781,413-7298,DALTON,MA,1227,M,Y,15000,5.3,0,7150,1000
Huei,Ianni,F,802,647-3939,BONDVILLE,VT,5340,M,N,85000,4.69624,0,6600,0
Simonas,Jesus,F,939,614-5971,HUMACAO,PR,791,M,N,45000,0.0,0,0,0
Silvina,Nowatzyk,M,802,451-6137,PASSUMPSIC,VT,5861,M,Y,20000,3.6,0,6600,3300
Alfred,Luckham,M,603,314-7895,NEW CASTLE,NH,3854,S,Y,65000,0.0,0,0,0
Yingsha,Blackard,F,401,859-5454,NEWPORT,RI,2841,M,Y,25000,0.0,0,0,0
Ljubomir,Kess,F,207,989-7948,SHERMAN,ME,4776,S,N,65000,8.5,2850,0,0
Halit,Beydoun,M,203,639-4514,WATERBURY,CT,6726,M,N,80000,5.0,0,24500,0
Kunwadee,Diehl,M,339,919-9854,SPRINGFIELD,MA,1139,S,Y,60000,5.3,3575,0,1000
Mamoun,Leslie,M,339,653-8726,HARVARD,MA,1451,S,N,10000,5.3,3575,0,0
Aylmer,Messner,F,939,531-6123,FORT BUCHANAN,PR,934,M,Y,75000,0.0,0,0,0
Haldon,Fargier,F,339,419-7474,NAHANT,MA,1908,S,Y,100000,5.3,3575,0,1000
Hafedh,Priebe,M,401,984-7328,PROVIDENCE,RI,2906,S,N,85000,0.0,0,0,0
Kwangho,Bhanu,F,802,920-7053,BURLINGTON,VT,5406,S,Y,25000,3.6,3300,,3300
Jea,Kwasny,M,802,651-2869,PLAINFIELD,VT,5667,M,Y,25000,3.6,0,6600,3300
Mitsuhiko,Huleihel,M,401,168-2831,MAPLEVILLE,RI,2839,M,Y,90000,0.0,0,0,0
Taiji,Dutra,M,603,492-2444,ROCHESTER,NH,3839,S,Y,30000,0.0,0,0,0
Eithan,Schrufer,M,401,181-7690,RIVERSIDE,RI,2915,M,Y,45000,0.0,0,0,0
Jongmoo,Senouci,F,207,358-7929,BRIDGEWATER,ME,4735,M,N,5000,2.2135036,0,5700,0
Youji,Stornetta,M,802,802-5502,WELLS RIVER,VT,5081,S,Y,30000,3.6019894999999997,3300,0,3300
Miquel,Ampratwum,F,787,411-1613,TOA BAJA,PR,950,S,N,90000,0.0,0,0,0
Torkel,Ledeniov,F,401,306-1986,WEST KINGSTON,RI,2892,M,N,100000,0.0,0,0,0
Kazuki,Graehl,F,203,731-3735,HARTFORD,CT,6152,S,N,20000,5.0,12750,0,0
Khanh,Bottner,M,401,165-7237,PROVIDENCE,RI,2904,M,N,15000,0.0,0,0,0
Kunitoshi,Fechter,M,203,537-7675,MONTVILLE,CT,6353,S,Y,10000,0.0,12750,0,0
Jea,Diede,M,908,329-5763,NEW LISBON,NJ,8064,M,Y,50000,1.873125,0,2000,1500
Xuan,Faraboschi,M,203,767-9507,SOUTHBURY,CT,6488,M,N,35000,5.0,0,24500,0
Hillol,Bowhill,F,848,306-6194,RIDGEFIELD PARK,NJ,7660,M,N,60000,2.0308332,0,2000,0
Tuomo,Bracho,M,802,379-8420,WARDSBORO,VT,5355,S,N,20000,3.6,300,0,0
Jia,Yaoi,F,860,669-7698,NORWALK,CT,6852,M,N,15000,5.0,0,24500,0
Kees,Waschkowski,F,774,325-2448,WORCESTER,MA,1601,M,N,10000,5.3,0,7150,0
Anshu,Trudel,,413,282-5759,SOUTHBOROUGH,MA,1772,S,N,20000,5.3,3575,0,0
Derick,Werthner,F,401,624-7072,TIVERTON,RI,2878,M,N,20000,0.0,0,0,0
Duanning,Vinze,M,401,550-4106,CAROLINA,RI,2812,M,N,15000,0.0,0,0,0
Thom,Nykanen,M,939,820-2069,PONCE,PR,717,S,N,40000,0.0,0,0,0
Muralidharan,Basnet,M,978,584-3617,EASTHAM,MA,2642,M,N,15000,5.3,0,7150,0
Evangelos,Welker,M,508,533-1435,SOUTH HADLEY,MA,1075,M,N,100000,5.3,0,7150,0
Kincho,Mawatari,,603,672-9517,ANDOVER,NH,3216,M,Y,75000,0.0,,0,0
Zhongde,Goodenday,F,802,740-7441,PAWLET,VT,5761,M,Y,85000,4.69624,0,6600,3300
Helena,Maskas,F,802,436-4180,NORTH POWNAL,VT,5260,M,Y,30000,3.6019894999999997,0,6600,3300
Marlis,Shanblatt,F,802,677-9494,BEECHER FALLS,VT,5902,M,Y,55000,4.099376,0,6600,3300
Hirosi,Pelecq,F,857,776-1114,MANCHESTER,MA,1944,M,Y,40000,5.3,0,7150,1000
Supot,Chomsky,M,203,283-6378,HEBRON,CT,6248,S,N,15000,5.0,12750,0,0
Mirka,Guizani,M,802,590-5072,PAWLET,VT,5761,S,Y,25000,3.6,3300,0,3300
Wai,Skronn,M,860,788-3912,WOODBRIDGE,CT,6525,M,N,90000,5.0,0,24500,0
Guna,Guth,M,860,909-7227,HARTFORD,lCT,6150,M,Y,25000,5.0,0,24500,0
Lara,Taubman,M,802,853-4218,ISLE LA MOTTE,VT,5463,M,N,5000,3.6,0,6600,0
Jun''ichi,Raju,M,939,770-2931,PENUELAS,PR,624,S,N,65000,0.0,0,0,0
Lindmila,Wyckof,F,603,889-1384,CAMPTON,NH,3223,S,N,90000,0.0,0,0,0
Yuzuru,Groenemans,M,860,830-3656,LEDYARD,CT,6339,S,Y,95000,5.0,12750,0,0
Ibibia,Lehot,M,939,757-4087,MAYAGUEZ,PR,682,M,Y,80000,0.0,0,0,0
Gert,Meguro,M,802,704-5491,BRATTLEBORO,VT,5304,S,N,60000,4.1988535,3300,0,0
Thies,Osberger,F,732,309-7538,MORRISTOWN,NJ,7960,M,N,65000,2.1096876,0,2000,0
Boi,Pettey,F,603,426-4066,MERIDEN,NH,3770,M,N,60000,0.0,0,0,0
Honghui,Gennip,M,413,244-9672,DEVENS,MA,1434,S,N,80000,5.3,3575,0,0
Pak,Ebbinghaus,M,401,577-1329,EAST GREENWICH,RI,2818,M,Y,10000,0.0,0,0,0
Lyman,Kerchoff,F,207,969-3478,FRENCHBORO,ME,4635,S,N,65000,8.5,2850,0,0
Wilma,Ruano,F,207,238-2371,ISLAND FALLS,ME,4747,M,N,100000,8.5,0,5700,0
Zhiqiang,DeFouw,F,603,413-3565,GOSHEN,NH,3752,S,Y,10000,0.0,0,0,0
Michalis,Aerts,F,207,719-1953,ALBION,ME,4910,S,N,10000,4.5857663,2850,0,0
Kazumitsu,Abramov,F,508,511-9850,BOSTON,MA,2207,S,N,45000,5.3,3575,0,0
Patti,Cabarrus,F,207,291-1535,AUGUSTA,ME,4336,M,Y,75000,8.5,0,5700,2850
Keung,Maskit,F,603,820-5741,ELKINS,NH,3233,S,N,65000,0.0,0,0,
Tracey,Enselme,F,551,128-2677,WAYNE,NJ,7477,M,Y,35000,1.6365625,0,2000,1500
Lenhart,Dearden,M,551,272-2973,STANHOPE,NJ,7874,M,Y,40000,1.7154167000000002,0,2000,1500
Yul,Sikic,M,939,591-4757,JAYUYA,PR,664,S,Y,25000,0.0,0,0,0
Ellen,Therien,F,603,809-5985,TEMPLE,NH,3084,M,Y,10000,0.0,0,0,0
Jama,Zamperoni,M,802,219-4552,HYDE PARK,VT,5655,S,Y,50000,3.9998987,3300,0,3300
Monish,Arbab,M,802,789-6456,COVENRY,VT,5825,S,N,80000,4.5967627,3300,0,0
Lisa,Christ,M,401,627-3372,ADAMSVILLE,RI,2801,M,Y,40000,0.0,0,0,0
Chengchang,Glowinski,M,603,732-9436,MADISON,NH,3849,M,N,35000,0.0,0,0,0
Leoan,Strout,M,860,940-2114,HADLYME,CT,6439,S,N,55000,5.0,12750,0,0
Shigeichi,Lodderstedt,M,774,506-5635,WEST BOYLSTON,MA,1583,S,N,5000,5.3,3575,0,0
Kazufumi,Berrisford,F,603,864-8329,ANDOVER,NH,3216,S,Y,15000,0.0,0,0,0
Jyhjong,Dussa,F,787,329-2677,GUAYANILLA,PR,656,M,Y,80000,0.0,0,0,0
Marisela,Rusmann,M,939,340-4942,ARECIBO,PR,613,S,N,5000,0.0,0,0,0
Theodor,Bofill,M,339,931-6005,WRENTHAM,MA,2093,S,Y,90000,5.3,3575,0,1000
Narutoshi,Bitton,M,939,144-6920,AGUAS BUENAS,PR,703,M,N,25000,0.0,0,0,0
Ufuk,Pine,M,203,455-7052,HARTFORD,CT,6183,M,N,30000,5.0,***,24500,0
Subhakar,Serre,M,603,351-3558,LYME CENTER,NH,3769,S,Y,15000,0.0,0,0,0
Elvira,Faure,F,207,802-1970,FRENCHBORO,ME,4635,S,N,75000,8.5,2850,0,0
Shingo,Forier,F,617,160-1264,HANOVER,MA,2340,M,Y,65000,5.3,0,7150,1000
Kaivalya,Loupy,M,203,691-1252,DANBURY,CT,6816,S,N,90000,5.0,12750,0,0
Gerti,Herbst,F,401,948-1288,OAKLAND,RI,2858,M,N,85000,0.0,0,0,0
Frieda,Kurbel,F,207,109-1180,WINTERPORT,ME,4496,M,N,95000,8.5,0,5700,0
Donn,Grad,M,787,169-7022,BARCELONETA,PR,617,M,N,55000,0.0,0,0,0
Sei''ichi,Bloedorn,F,603,724-6800,INTERVALE,NH,3845,M,N,30000,0.0,0,0,0
Margo,Scacca,M,802,384-6870,VERSHIRE,VT,5079,S,N,60000,4.1988535,3300,0,0
Dick,Bertelsen,M,413,775-1383,EAST BOSTON,MA,2228,S,Y,35000,5.3,3575,0,1000
Somkiat,Ratnakar,F,603,790-7484,RAYMONbD,NH,3077,M,N,45000,0.0,0,0,0
Jogg,Fanti,M,401,734-5038,GREENVILLE,RI,2828,M,N,40000,0.0,0,0,0
Hironori,Kirchherr,F,401,431-8436,NORTH KINGSTOWN,RI,2852,M,N,5000,0.0,0,0,0
Ayako,Klaschka,M,401,234-9893,WARWICK,RI,2887,M,N,5000,0.0,0,0,0
Mashes,Kayser,F,203,452-5872,TRUMBULL,CT,6611,M,Y,100000,5.0,0,24500,0
Xiaorong,Montenyohl,F,401,589-8148,MAPLEVILLE,RI,2839,S,Y,55000,0.0,0,0,0
Kali,Cyranek,M,603,206-2406,NASHUA,NH,3061,S,N,75000,0.0,0,0,0
Zhenyi,Geertgens,F,787,897-8757,BARCELONETA,PR,617,S,N,80000,0.0,0,0,0
Casey,Pampoukis,M,781,106-7633,BROCKTON,MA,2305,M,N,70000,5.3,0,7150,0
Joaquin,Pashtan,M,802,453-7217,WARREN,VT,5674,M,Y,70000,4.397808,0,6600,3300
Mohsin,Gelsey,F,603,255-8020,TILTON,NH,3298,S,Y,50000,0.0,0,0,0
Xiaolei,Alsio,F,781,336-5698,HAVERHILL,MA,1831,S,Y,35000,5.3,3575,0,1000
Siva,Felgentreu,M,207,972-4030,CAPE ELIZABETH,ME,4107,M,Y,80000,8.5,0,5700,2850
Lofti,Toyoshima,F,787,796-6187,SAN JUAN,PR,908,M,N,5000,0.0,0,0,0
Pam,Augusteijn,F,207,526-4748,JACKMAN,AR,4945,S,N,10000,4.5857663,2850,0,0
Kothuri,Conte,F,201,990-5355,MORRISTOWN,NJ,7963,M,N,95000,2.5828125,0,2000,0
Dongmo,Orejas,F,781,503-5782,NORWELL,AR,2061,S,Y,35000,5.3,3575,0,1000
Mariusz,Khamare,F,609,192-6195,FAR HILLS,NJ,7931,M,N,25000,1.4788542,0,2000,0
Yuqun,Mosciatti,F,401,173-3941,GREENVILLE,RI,2828,S,Y,100000,0.0,0,0,0
Conrado,Philipose,F,339,531-8719,NEWTON LOWER FALLS,MA,2462,M,Y,55000,5.3,0,7150,1000
Nirad,Batliner,F,603,842-8975,ALTON,NH,3809,M,N,60000,0.0,0,0,0
Nazanin,Schueller,F,802,337-3818,PERU,VT,5152,S,N,95000,4.8951945,3300,0,0
Pepijn,Grems,M,401,760-9069,WEST WARWICK,RI,2893,S,N,85000,0.0,0,0,
Michio,Kayashima,F,401,554-9302,MIDDLETOWN,RI,2842,S,N,65000,0.0,0,0,0
Halina,Aboulhamid,F,860,514-7440,CHESHIRE,CT,6410,M,Y,5000,3.0,0,24500,0
Raul,Krone,M,503,707-2236,OAKLAND,OR,1907,M,Y,30000,9.0,0,318,159
Emilie,Sybre,F,787,504-8421,HATILLO,PR,1907,M,Y,35000,0.0,0,0,0
Debatosh,Gille,F,203,540-5039,STAMFORD,CT,1907,M,Y,20000,5.0,0,24500,0
Greta,Raalte,F,267,900-1811,SOUTH MOUNTAIN,PA,1907,S,Y,20000,3.07,0,0,0
Letizia,Kalb,M,304,243-4205,BROHARD,WV,1907,M,Y,90000,6.5,0,4000,2000
Cristobal,Fraenkel,F,503,390-5899,RICHLAND,OR,1907,M,N,50000,9.0,0,318,0
Anatoli,Maasen,M,605,453-1603,ERWIN,SD,1907,S,N,70000,0.0,0,0,0
Arnaud,Kalkbrener,M,203,497-9161,RIDGEFIELD,CT,6877,M,N,45000,5.0,0,24500,0
Tulika,Gessel,M,401,896-2555,PORTSMOUTH,RI,2871,S,Y,100000,0.0,0,0,0
Rabab,Heuser,M,617,654-9541,BRIDGEWATER,MA,2324,S,Y,70000,5.3,3575,0,1000
Krishnaiah,Lipinski,F,207,547-8474,LEWISTON,ME,4243,S,Y,80000,8.5,2850,0,2850
Jangsu,Aerts,M,551,337-5651,FAIR HAVEN,NJ,7704,S,Y,50000,1.873125,1000,0,1500
Subhasis,Borgstrom,M,939,269-2081,CATANO,PR,963,M,Y,5000,0.0,0,0,0
Annabelle,Granlund,F,603,464-9927,GOSHEN,NH,3752,S,N,25000,0.0,0,0,0
Yojiro,Cooley,F,603,621-6444,GOFFSTOWN,NH,3045,M,N,20000,0.0,,0,0
Anup,Samarati,F,401,625-4143,FORESTDALE,RI,2824,M,Y,15000,0.0,0,0,0
Tokuyasu,Perez,F,978,461-6774,WORCESTER,MA,1608,S,Y,35000,5.3,3575,0,1000
Tong,Trumner,F,860,851-6487,NEW HAVEN,CT,6508,M,N,35000,5.0,0,24500,0
Gugjon,Protzen,M,201,248-3182,WESTFIELD,NJ,7091,S,N,65000,2.1096876,1000,0,0
Dirk,Seliger,F,351,245-1827,RUTLAND,MA,1543,S,N,15000,5.3,3575,0,0
Jouni,Weston,F,848,505-9017,PALISADES PARK,NJ,7650,M,Y,15000,1.4,0,2000,1500
Chamond,Jockusch,F,203,111-2425,WEST CORNWALL,CT,6796,M,Y,35000,5.0,0,24500,0
Asaf,Schomaker,M,207,989-7217,HANOVER,ME,4237,S,Y,65000,8.5,2850,0,2850
Isidore,Gunderson,F,207,905-5333,KENNEBUNK,ME,4043,M,N,85000,8.5,0,5700,0
Raghunandan,Kunieda,F,860,479-3093,BRISTOL,CT,6010,S,N,75000,5.0,12750,0,0
Manoel,Reddi,F,207,725-1263,HINCKLEY,ME,4944,M,Y,40000,8.5,0,5700,2850
Klichiro,Rall,M,401,420-2170,CHEPACHET,RI,2814,S,N,55000,0.0,0,0,0
Svetlana,Meerbergen,F,802,868-1393,COLCHESTER,VT,5439,M,N,40000,3.8009440000000003,0,6600,0
Susanna,Morrill,M,617,580-7754,WESTBOROUGH,MA,1581,M,N,95000,5.3,0,7150,0
Shintaro,Kamber,F,603,768-8722,CHESTERFIELD,NH,3443,S,Y,55000,0.0,0,0,0
Ramakant,Collinot,F,207,234-4727,EAST WATERBORO,ME,4030,M,N,75000,8.5,0,5700,0
Ludmila,Tapken,M,774,623-9656,SHARON,MA,2067,M,N,5000,5.3,0,7150,0
Dwifiandika,Naumovich,F,401,964-2247,WEST KINGSTON,RI,2892,M,N,70000,0.0,0,0,0
Dongdong,Kasi,F,201,250-3500,CHESTER,NJ,7930,M,N,90000,2.5039582,0,2000,0
Zheru,Louie,M,413,465-7930,MARSTONS MILLS,MA,2648,M,N,25000,5.3,0,7150,0
Koji,Tabuchi,F,802,783-4710,POULTNEY,VT,5764,M,N,35000,3.7014668,0,6600,0
Neila,Goncharov,M,860,238-7200,SHARON,T,6069,S,N,60000,5.0,12750,0,0
Brett,Malitz,M,401,584-1731,PASCOAG,RI,2859,S,Y,20000,0.0,0,0,0
Neophytos,Simmen,F,802,200-7790,GUILDHALL,VT,5905,M,Y,15000,3.6,0,6600,3300
Guri,Fussichen,F,401,946-9195,HOPKINTON,RI,2833,M,Y,55000,0.0,***,0,0
Nazife,Ludovice,M,939,741-4017,CABO ROJO,PR,623,M,Y,55000,0.0,0,0,0
Olaf,Veeraraghavan,M,203,523-4757,DNABURY,CT,6816,S,N,50000,5.0,12750,0,0
Yakkov,Hemenway,M,860,718-5946,BRIDGEPORT,CT,6605,M,Y,15000,5.0,0,24500,0
Ori,Nergos,F,413,656-4960,CENTERVILLE,MA,2632,S,Y,70000,5.3,,0,1000
Kouji,Tennenhouse,M,774,496-5424,AYER,MA,1432,S,Y,20000,5.3,3575,0,1000
Sarita,Mokryn,F,203,578-7207,,CT,6134,S,Y,5000,3.0,12750,0,0
Levis,Ramsden,M,860,164-1792,HARTFORD,CT,6123,S,Y,50000,5.0,12750,0,0
Itaru,Badache,M,802,271-9280,WELLS,VT,5774,M,Y,10000,3.6,0,6600,3300
Brij,Banare,F,860,312-1496,GAYLORDSVIxLLE,CT,6755,M,N,50000,5.0,0,24500,0
Bran,Capon,F,787,569-3321,BAYAMON,PR,961,M,N,15000,0.0,,0,0
Yuki,Kreveld,F,939,857-7831,ENSENADA,PR,647,S,N,80000,0.0,0,0,0
Gunilla,Mellouli,F,860,968-6730,SOUTHINGTON,CT,6489,S,Y,95000,5.0,12750,0,0
Vit,Kavasseri,F,860,190-1034,NEW HAVEN,CT,6506,M,N,45000,5.0,0,24500,0
Etsuro,Rubinfield,M,603,880-5537,HEBRON,NH,3241,M,N,90000,0.0,0,0,0
Ephrem,Gurevitch,F,860,607-5135,NEW HAVEN,CT,6530,M,N,45000,5.0,0,24500,0
Jeng,Merani,***,207,144-5271,JAY,ME,4239,M,N,50000,8.5,0,5700,0
Noburu,Vershinin,M,802,305-3814,SHELDON SPRINGS,VT,5485,S,Y,100000,4.9946720000000004,3300,0,3300
Holger,Nozawa,M,401,419-4926,WARREN,RI,2885,M,Y,30000,0.0,0,0,0
Gennoveffa,Porkaew,F,603,840-3357,PORTSMOUTH,NH,3803,M,Y,65000,0.0,0,0,0
Yulu,Baek,M,603,755-3923,NEW DURHAM,NH,3855,M,N,50000,0.0,0,0,0
Mikiya,Poletto,F,939,319-6001,LUQUILLO,PR,773,S,Y,20000,0.0,0,0,0
