fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Kensaku,Streinu,M,202,801-2224,WASHINGTON,CD,20210,M,N,45000,9.0,0,2740,0
Foong,Marefat,M,787,552-5728,HUMACAO,PR,791,S,Y,35000,0.0,0,0,0
Joford,Formella,F,860,891-1619,COBALT,CT,6414,M,Y,25000,5.0,0,24500,0
Gady,Melcarne,M,401,730-5965,WAKEFIELD,RI,2880,M,N,50000,0.0,0,0,0
Xiaobin,Holtman,F,443,760-3408,BALTIMORE,MD,21212,M,Y,75000,4.75,0,4800,2400
Muruganandan,McGuffin,M,908,862-3143,LITTLE FERRY,NJ,7643,S,Y,80000,2.34625,1000,,1500
Alexa,Theimer,M,804,556-2056,LINCOLN,VA,20160,S,Y,65000,5.75,900,0,900
Nagui,Milicia,M,401,515-4778,NORTH KINGSTOWN,RI,2852,M,N,40000,0.0,0,0,0
Brij,Schrock,F,351,145-7396,EASTHAMPTON,MA,1027,S,N,100000,5.3,3575,0,0
Tremaine,Pettorossi,F,401,651-7547,NORTH SMITHFIELD,RI,2896,S,Y,95000,0.0,0,0,0
Nageshwara,Nagaya,F,302,605-6252,MILLVILLE,DE,19967,M,N,40000,4.586364,0,220,0
Uri,Heydon,M,410,406-3932,BALTIMORE,MD,21287,M,N,10000,4.75,0,4800,0
Bijendra,Theis,F,207,117-2454,GOULDSBORO,ME,4607,M,Y,45000,8.5,0,5700,2850
Ran,Maccari,F,603,123-8851,NASHUA,NH,3060,M,Y,95000,0.0,0,0,0
Saverio,Rauch,F,516,671-5372,SOUTH NEW BERLIN,NY,13843,S,N,70000,4.359146,0,0,0
Chuanyi,Hotzel,F,267,257-2840,MORANN,PA,16663,M,Y,35000,3.07,0,0,0
Masato,Sitter,F,802,559-8297,BURLINGTON,VT,5408,M,N,25000,3.6,0,6600,0
Jianqiang,Twardowski,F,787,433-8689,SAN SEBASTIAN,PR,685,S,N,90000,0.0,0,0,0
Bodhisattwa,Gradenigo,F,267,104-8100,WEST POINT,PA,19486,M,N,5000,3.07,0,0,0
Augusto,Haraldsson,M,203,554-9904,HARTFORD,CT,6150,S,Y,5000,3.0,12750,0,0
Richards,Witteveen,,207,717-6085,WINTER HARBOR,ME,4693,S,Y,85000,8.5,2850,0,2850
Sachar,Woll,F,207,557-8065,JONESBORO,ME,4648,S,N,95000,8.5,2850,0,0
Rudi,Viire,F,302,318-5695,NEWARK,DE,19726,S,Y,30000,3.9045453,110,0,110
Abdelmadjid,Kavvadias,F,302,716-7894,BETHANY BEACH,DE,19930,M,N,65000,5.95,0,220,0
Lex,Frtzson,M,484,704-7232,PHILADELPHIA,PA,19120,S,N,75000,3.07,0,0,0
Dominik,Maierhofer,F,802,645-3827,CHESTER DEPOT,VT,5144,M,Y,20000,3.6,0,6600,3300
Kozo,Sidje,M,203,124-1470,SALISBURY,CT,6068,M,N,50000,5.0,0,24500,0
Kaichang,Iwayama,F,607,482-7664,TAPPAN,NY,10983,S,N,80000,4.4170732,0,0,0
Eila,Sikka,F,302,517-3094,WINTERTHUR,DE,19735,M,Y,55000,5.609091,0,220,110
Oystein,Give''on,M,845,476-4229,MERIDIAN,NY,13113,S,N,85000,4.4460362999999985,0,0,0
Mikito,Gros,M,603,626-6929,BERLIN,NH,3570,M,N,25000,0.0,0,0,0
Josina,Bachenko,F,443,766-7271,TAKOMA PARK,MD,20913,S,Y,20000,4.75,2400,0,2400
Rodion,Calisti,M,551,204-2539,ELIZABETH,NJ,7201,S,Y,60000,2.0308332,1000,0,1500
Birte,McKeague,M,860,118-3129,NEW HAVEN,CT,6515,M,Y,90000,5.0,0,24500,0
Pino,Boy,F,302,848-5767,CLAYTON,DE,19938,S,Y,45000,4.9272730000000005,110,0,110
Hoichi,Tuuliniemi,M,302,640-6587,WILMINGTON,DE,19850,S,Y,10000,2.540909,110,0,110
Serge,Olveszky,F,401,510-4370,ASHAWAY,RI,2804,S,N,5000,0.0,0,0,0
Manvinder,Rege,F,860,636-1340,WAUREGAN,CT,6387,M,Y,35000,5.0,0,24500,0
Munenori,Schain,F,215,354-9862,TRUMBAUERSVILLE,PA,18970,S,N,35000,3.07,0,0,0
Husheng,Hoogerwoord,M,610,339-9708,ORBISONIA,PA,17243,S,Y,45000,3.07,0,0,0
Seungwang,Masiero,M,302,553-4753,WILMINGTON,DE,19803,S,Y,95000,5.95,110,0,110
Sanguthevar,Marathe,F,202,121-1902,WASHINGTON,C,20572,M,Y,25000,7.875,0,2740,1370
Somasundaram,Franzblau,F,302,614-8552,REHOBOTH BEACH,DE,19971,M,Y,80000,5.95,0,220,110
Yandong,Dasu,M,412,348-7526,BROGUE,PA,17309,S,N,60000,3.07,0,0,0
Moss,Lindberg,M,339,668-5118,BERKSHIRE,MA,1224,M,Y,5000,5.3,0,7150,1000
Jeanne,Gumm,M,802,230-5253,UNDERHILL CENTER,VT,5490,S,N,80000,4.5967627,3300,0,0
Ramadan,Roelofsen,F,401,216-3801,NEWPORT,RI,2840,M,Y,55000,0.0,0,0,0
Baocai,Uehara,F,202,663-9488,WASHINGTON,DcC,20024,S,N,90000,9.0,1370,0,0
Ohad,Ramamoorthy,M,207,205-4521,GREENE,ME,4236,S,Y,75000,8.5,2850,0,2850
Miguel,Minsker,M,610,920-7339,COCHRANVILLE,PA,19330,M,Y,5000,3.07,0,0,0
Jerzy,Uchiyama,nM,339,404-2765,MONROE BRIDGE,MA,1350,M,N,20000,5.3,0,7150,0
Hanoch,Marquard,F,802,569-4310,PERKINSVILLE,VT,5151,M,Y,30000,3.6019895,0,6600,3300
Irini,Woog,F,202,476-9921,WASHINGTON,C,20416,M,N,80000,9.0,0,2740,0
Balachander,Prodiner,F,302,787-5733,WILMINGTON,DE,19809,S,Y,20000,3.2227273,110,0,110
Dermont,Baranowski,M,315,888-6075,NEW YORK,NY,10101,S,Y,60000,4.3012195,0,0,1000
Zimin,McCall,M,860,786-7073,POQUONOCK,CT,6064,M,Y,40000,5.0,0,24500,0
Tokuzo,Glenstrup,M,724,656-8659,SCENERY HILL,PA,15360,M,N,25000,3.07,0,0,0
Taketo,Claus,M,203,499-6694,MADISON,CT,6443,S,Y,10000,0.0,12750,0,0
Hisao,Saxton,F,301,575-4538,BALTIMORE,MD,21285,S,Y,65000,4.75,2400,0,2400
Berl,Schilz,F,302,646-6390,SAINT GEORGES,DE,19733,M,N,65000,5.95,0,220,0
Bishnu,Kolvik,M,302,799-2700,HARTLY,DE,19953,S,N,85000,5.95,110,0,0
Eiichi,Boden,M,603,127-7924,DOVER,NH,3822,M,N,30000,0.0,0,0,0
Lukas,Villoldo,M,401,325-3194,CAROLINA,RI,2812,M,Y,50000,0.0,0,0,0
Toshiaki,Dupre,F,302,942-9670,REHOBOTH BEACH,DE,19971,S,Y,95000,5.95,110,0,110
Juyang,Kreuer,M,802,554-1245,EAST FAIRFIELD,VT,5448,S,Y,20000,3.6,3300,0,3300
Clarence,Lyle,M,857,908-2582,SAUGUS,MA,1906,M,N,100000,5.3,0,7150,0
Dorian,Gupte,F,315,813-3194,SOUTH COLTON,NY,13687,M,Y,85000,4.4460362999999985,0,0,1000
Chihming,Zisman,F,207,654-6203,HOWLAND,ME,4448,M,Y,75000,8.5,0,5700,2850
Keven,Hossley,F,401,992-8960,ROCKVILLE,RI,2873,S,N,100000,0.0,0,0,0
Weijing,Chesneaux,M,302,335-4749,REHOBOTH BEACH,DE,19971,S,Y,50000,5.268182,110,0,110
Xipeng,Lieberherr,M,315,469-1191,PORTER CORNERS,NY,12859,S,N,95000,4.5039635,0,0,0
Lise,Gurov,M,207,150-5185,WELLS,ME,4090,M,N,10000,4.5857663,0,5700,0
Chengdian,Schulman,F,401,302-7791,GLENDALE,RI,2826,S,Y,100000,0.0,0,0,0
Arnould,Siemens,F,603,596-6467,CONCORD,NH,3305,S,Y,80000,0.0,0,0,0
Phenil,Saward,F,207,704-1154,ACTON,ME,4001,M,Y,95000,8.5,0,5700,2850
Xinan,Ebrahimi,M,267,198-7964,SEVEN VALLEYS,PA,17360,S,Y,25000,3.07,0,0,0
Nagabhushana,Tepfenhart,M,401,962-7041,PORTSMOUTH,RI,2871,M,N,90000,0.0,0,0,0
Aicha,Kurita,F,202,525-6454,WASHINGTON,DfC,20224,S,N,15000,5.625,1370,0,0
Ishwar,Brahme,M,860,697-2483,BETHEL,CT,6801,M,Y,40000,5.0,0,24500,0
Kazutoshi,Madeira,M,787,975-9903,RINCON,PR,677,S,N,60000,0.0,0,0,0
Joffroy,Byoun,M,202,767-9194,WASHINGTON,C,20570,S,N,95000,9.0,1370,0,0
Shigeharu,Gaitonde,F,207,535-2601,MILFORD,ME,4461,M,Y,30000,8.5,0,5700,2850
Sterling,Soinard,F,814,452-6954,PORTAGE,PA,15946,M,N,50000,3.07,0,0,0
Jerald,Worona,M,787,260-4365,CAYYE,PR,737,M,Y,95000,0.0,0,0,0
Wolfgang,Steckler,M,401,535-5922,BLOCK ISLAND,RI,2807,S,N,15000,0.0,0,0,0
Birte,Gruenberg,M,207,424-8046,BUXTON,ME,4093,S,N,5000,2.2135036,2850,0,0
Gwenael,Ushio,F,410,402-2867,GAITHERSBURG,MD,20877,M,N,35000,4.75,0,4800,0
Samira,Ouchi,M,631,243-3265,SANBORN,NY,14132,M,N,90000,4.475,0,0,0
Riqiang,Schaul,M,856,543-5488,VINELAND,NJ,8361,S,Y,55000,1.9519792,1000,0,1500
Hrishikesh,Kerr,F,802,851-6021,GAYSVILLE,VT,5746,S,N,55000,4.099376,3300,0,0
Kensaku,Guth,M,787,936-8782,SAN JUAN,PR,906,M,N,30000,0.0,0,0,0
Soon,Leask,M,603,170-6125,CHARLESTOWN,NH,3603,M,Y,80000,0.0,0,0,0
Seyed,Jamali,M,860,416-1280,NEW HAVEN,CT,6508,M,N,25000,5.0,0,24500,0
Lilly,Kameny,M,802,865-7269,NORTH HARTLAND,VT,5052,M,Y,40000,3.800944,0,6600,3300
Jirun,Puppe,F,202,245-2943,WASHINGTON,nDC,20439,M,Y,100000,9.0,0,2740,1370
Dongchang,Trauth,F,240,963-3358,FORT WASHINGTON,MD,20749,S,Y,60000,4.75,2400,0,2400
Jeane,Serbanati,F,302,217-1469,LAUREL,DE,19956,S,N,55000,5.609091,110,0,0
Yoichiro,Lubonski,M,207,137-5945,BOWDOIN,ME,4287,M,N,95000,8.5,0,5700,0
Kimming,Nota,F,203,643-5841,WEST SIMSBURY,CT,6092,M,N,75000,5.0,0,24500,0
Nimrod,Gafter,M,603,584-5872,ENFIELD,NH,3748,M,N,65000,0.0,0,0,0
Helko,Vaschenko,F,802,124-1796,WEST WARDSBORO,VT,5360,M,N,35000,3.7014668,0,6600,0
Shangzhi,Akiyama,F,939,167-3517,COAMO,PR,769,S,Y,95000,0.0,0,0,0
Pranav,Graf,F,857,564-8209,HOLYOKE,MA,1040,M,N,85000,5.3,0,7150,0
Hirotomo,Rauglaudre,F,203,443-3419,ESSEX,CT,6426,S,Y,80000,5.0,12750,0,0
Ethem,Metze,M,802,367-9961,HYDE PARK,VT,5655,S,Y,60000,4.1988535,3300,0,3300
Arne,Pinkerton,M,207,130-8238,KENNEBUNKPORT,ME,4046,S,Y,40000,8.5,2850,0,2850
Nofumi,Calude,M,856,655-1809,WESTFIELD,NJ,7091,M,Y,30000,1.5577083,0,2000,1500
Aylmer,Mackenzie,F,856,751-5839,GOSHEN,NJ,8218,M,N,60000,2.0308332,0,2000,0
Piercarlo,Vanuxeem,F,202,534-8320,WASHINGTON,CD,20521,M,Y,30000,9.0,0,2740,1370
Malcolm,Steckler,F,302,188-8681,BETHANY BEACH,DE,19930,S,N,100000,5.95,110,0,0
Leandro,Tolba,F,908,597-1774,MARGATE CITY,NJ,8402,S,N,60000,2.0308332,1000,0,0
Noga,Dubernard,M,878,227-6560,AVONMORE,PA,15618,M,N,60000,3.07,0,0,0
Corin,Gauyacq,F,401,671-4284,BRADFORD,RI,2808,M,N,75000,0.0,0,0,0
Hideaki,Petrovic,M,401,778-3119,WEST WARWICK,RI,2893,S,Y,40000,0.0,0,0,0
Sangjyu,Oehlmann,F,774,865-2287,CENTERVILLE,MA,2636,M,Y,70000,5.3,0,7150,1000
Manibrata,Hatonen,M,516,225-3055,SYRACUSE,NY,13251,M,N,65000,4.330183,0,0,0
LiWu,Coombs,F,802,501-8152,SHELBURNE,VT,5482,M,N,90000,4.7957172,0,6600,0
Masahichi,Bregier,F,781,228-2356,WEST NEWBURY,MA,1985,M,Y,60000,5.3,0,7150,1000
Jitender,Rahm,F,401,272-5479,PAWTUCKET,RI,2862,S,Y,65000,0.0,0,0,0
Wenguang,Foulk,F,301,852-8811,BETTERTON,MD,21610,S,N,65000,4.75,2400,0,0
Pericles,Stuempfle,F,814,182-4495,FALLS CREEK,PA,15840,S,N,85000,3.07,0,0,0
Wendy,Furnas,M,603,928-8487,PORTSMOUTH,NH,3804,S,N,30000,0.0,0,0,0
Cecilia,Priebs,M,603,701-4312,MANCHESTER,NH,3101,S,N,85000,0.0,0,0,0
Supriya,Poujoulat,M,860,918-6603,EAST HADDAM,CT,6423,M,Y,50000,5.0,0,24500,0
Mina,Lucco,F,339,583-2291,PEMBROKE,MA,2359,M,N,15000,5.3,0,7150,0
Boutros,Howkins,F,443,348-9316,ELLICOTT CITY,MD,21043,S,N,30000,4.75,2400,0,0
Kousuke,Golichowski,M,860,831-5219,NORTH STONINGTON,CT,6359,M,N,30000,5.0,0,24500,0
Walcelio,Kurfess,F,814,409-7737,PHILADELPHIA,PA,19110,S,N,35000,3.07,0,0,0
Juei,Bracher,M,716,547-3262,PORT WASHINGTON,NY,11051,M,Y,55000,4.272256,0,0,1000
Hodong,Tuminaro,M,207,953-9352,DENNYSVILLE,ME,4628,S,N,35000,8.5,2850,0,0
Quanfeng,Raczkowsky,F,848,308-1013,SADDLE BROOK,NJ,7663,S,N,80000,2.34625,1000,0,0
Letha,Goldsworthy,F,617,911-3118,BOSTON,MA,2284,M,N,35000,5.3,0,7150,0
Mamoun,Biscondi,M,201,500-9410,LODI,NJ,7644,M,Y,95000,2.5828125,0,2000,1500
Satoshi,Fuhrman,M,856,867-3374,HARRINGTON PARK,NJ,7640,M,N,35000,1.6365625,0,2000,0
Raghavan,Gargeya,F,207,217-1982,LAGRANGE,ME,4453,M,Y,25000,8.5,0,5700,2850
Hilding,Varner,F,202,670-3290,WASHINGTON,C,20543,S,N,70000,9.0,1370,0,0
Qinru,Dami,F,207,862-2221,OLAMON,ME,4467,S,Y,25000,8.5,2850,0,2850
Choong,Kubicar,F,401,650-3718,WAKEFIELD,RI,2879,M,N,80000,0.0,0,0,0
Radenko,Markatos,M,802,533-6139,WASHINGTON,VT,5675,S,N,100000,4.994672,3300,0,0
Ikuyo,Spirk,F,302,484-6507,MILFORD,DE,19963,M,N,5000,2.2,0,220,0
Nunzio,Prete,M,401,976-1290,NORTH PROVIDENCE,RI,2911,S,Y,95000,0.0,0,0,0
Ido,Pieper,M,212,101-2264,WYANDANCH,NY,11798,M,N,75000,4.3881097,0,0,0
Shohji,Gunthor,F,401,114-1697,WARWICK,RI,2889,S,Y,100000,0.0,0,0,0
Zhijun,Varley,M,603,720-4860,WINDHAM,NH,3087,M,N,55000,0.0,0,0,0
Frantz,Anjum,M,802,391-5446,WESTMINSTER,VT,5158,S,N,65000,4.298331,3300,0,0
Jingling,Haugan,F,917,949-1368,COLDEN,NY,14033,M,N,50000,4.243293,0,0,0
Siddharthan,Zonno,F,207,478-4369,WASHINGTON,ME,4574,S,N,45000,8.5,2850,0,0
Assar,Strooper,M,717,388-1485,TROXELVILLE,PA,17882,M,Y,90000,3.07,0,0,0
Svein,Laske,M,603,154-5740,FREMONT,NH,3044,S,N,15000,0.0,0,0,0
Benhur,Reischert,F,484,953-9059,TORRANCE,PA,15779,S,Y,45000,3.07,0,0,0
Josephine,Eliyahu,F,401,729-5585,NARRAGANSETT,RI,2882,S,Y,65000,0.0,0,0,0
Janalee,Satyanarayanan,M,860,869-1005,WINSTED,CT,6098,M,Y,75000,5.0,0,24500,0
Qingzhou,Baatz,M,603,812-4666,CENTER STRAFFORD,NH,3815,M,Y,15000,0.0,0,0,0
Koveos,Gerschenfeld,F,202,857-1869,WASHINGTON,CD,20071,S,Y,70000,9.0,1370,0,1370
Jarogniew,Kroll,F,787,770-9070,MERCEDITA,PR,715,M,Y,55000,0.0,0,0,0
Indradeep,Lanzelotte,F,207,866-3304,GARLAND,ME,4939,S,N,50000,8.5,2850,0,0
Yujiun,Olaniran,F,860,729-5656,PINE MEADOW,CT,6061,M,N,5000,3.0,0,24500,0
Randolph,Linnemann,M,914,581-6663,DANNEMORA,NY,12929,M,N,60000,4.3012195,0,0,0
Kwang,Rubinfield,M,857,806-1703,CHERRY VALLEY,MA,1611,M,Y,20000,5.3,0,7150,1000
Gernot,Khachiyan,M,802,282-5748,GROTON,VT,5046,S,N,100000,4.994672,3300,0,0
Vesna,Abdulazizoglu,F,718,391-4082,WOODMERE,NY,11598,M,N,5000,4.0,0,0,0
Vicenzo,Karn,M,401,645-5069,SAUNDERSTOWN,RI,2874,S,Y,55000,0.0,0,0,0
Nahla,Saloma,F,301,690-5633,GAITHERSBURG,MD,20884,S,N,90000,4.75,2400,0,0
Siamak,Romero,M,802,361-6759,CRAFTSBURY COMMON,VT,5827,S,N,10000,3.6,3300,0,0
Chien,Vendrig,M,570,155-7709,LINDEN,PA,17744,M,Y,100000,3.07,0,0,0
Enrique,Chander,M,302,862-5052,FREDERICA,DE,19946,S,N,10000,2.540909,110,0,0
Hrishikesh,Mattoso,F,302,420-9230,WILMINGTON,DE,19889,M,N,100000,5.95,0,220,0
Shoujie,Lesser,F,631,754-4900,SALT POINT,NY,12578,S,N,20000,4.0695124,0,0,0
Shugo,Parfitt,F,484,112-3104,LINE LEXINGTON,PA,18932,S,Y,60000,3.07,0,0,0
Sita,Cherifa,F,315,522-1353,BROOKLYN,NY,11207,S,Y,45000,4.2143292,0,0,1000
Hiroshige,Tomii,M,401,584-7563,MIDDLETOWN,RI,2842,M,N,25000,0.0,0,0,0
Albert,Justin,M,518,259-6383,PATTERSONVILLE,NY,12137,M,Y,40000,4.1853657,0,0,1000
Kieran,Philipp,F,787,928-9561,LUQUILLO,PR,773,M,Y,5000,0.0,0,0,0
Tanguy,Vamvakos,M,607,218-7576,LIMERICK,NY,13657,M,Y,50000,4.243293,0,0,1000
Shoham,Yonezawa,M,302,475-5197,LAUREL,DE,19956,M,Y,60000,5.95,0,220,110
Joan,Boreddy,M,603,825-7201,LEBANON,NH,3756,S,N,40000,0.0,0,0,0
Mohamadou,Klusch,F,207,529-5404,NORTH WATERFORD,ME,4267,S,Y,90000,8.5,2850,0,2850
Aarno,Kolvik,M,551,287-5458,CLARKSBORO,NJ,8020,S,N,80000,2.34625,1000,0,0
Nevio,Ojjeh,F,609,229-6355,TRENTON,NJ,8609,S,Y,50000,1.873125,1000,0,1500
Prasadram,Uludag,M,862,700-4687,EWAN,NJ,8025,S,Y,75000,2.267396,1000,0,1500
Monica,Cranor,F,401,593-2151,NEWPORT,RI,2840,M,Y,75000,0.0,0,0,0
Menachem,Kharin,F,860,534-8607,UNIONVILLE,CT,6087,S,Y,70000,5.0,12750,0,0
Kazuhiko,Arden,F,202,588-7281,WASHINGTON,CD,20075,S,N,85000,9.0,1370,0,0
Uttam,Nori,M,939,141-3235,SAN ANTONIO,PR,690,M,Y,10000,0.0,0,0,0
Noritoshi,Ranst,M,302,649-6009,TOWNSEND,DE,19734,S,Y,55000,5.609091,110,0,110
Gautam,Castan,M,315,756-7540,ROCHESTER,NY,14644,S,Y,75000,4.3881097,0,0,1000
Ebbe,Exarkhopoulo,M,401,857-6280,EAST PROVIDENCE,RI,2914,S,Y,45000,0.0,0,0,0
Saleem,Stach,M,732,178-8363,ORANGE,NJ,7051,M,Y,75000,2.267396,0,2000,1500
Hansjorg,Shimono,M,802,160-5188,WINOOSKI,VT,5404,S,Y,75000,4.497285400000001,3300,0,3300
Walt,Katiyar,M,774,656-1108,AMESBURY,MA,1913,S,Y,50000,5.3,3575,0,1000
Srihari,Preis,M,878,861-6956,CHERRYVILLE,PA,18035,M,Y,75000,3.07,0,0,0
Diane,Petersohn,M,631,764-7070,REDFORD,NY,12978,S,Y,75000,4.3881097,0,0,1000
Deven,Akiyama,F,939,873-1427,COTO LAUREL,PR,780,M,Y,30000,0.0,0,0,0
Kienchung,Nahapetian,M,802,516-8061,MILTON,VT,5468,S,Y,70000,4.397808,3300,0,3300
Hidehito,Maliniak,M,603,630-2517,DOVER,NH,3821,S,N,5000,0.0,0,0,0
Ido,Hawryszkiewycz,M,802,610-6646,NORTH CONCORD,VT,5858,S,Y,15000,3.6,3300,0,3300
Bahaa,Tomescu,M,802,977-4793,WOODBURY,VT,5681,S,Y,45000,3.9004214,3300,0,3300
Carrie,Eastaughffe,F,401,638-2020,OAKLAND,RI,2858,S,N,5000,0.0,0,0,0
Sabrina,Taillibert,F,347,802-3025,RIDGE,NY,11961,S,N,75000,4.3881097,0,0,0
Viv,Maraist,F,802,541-9169,NORTH THETFORD,VT,5054,M,Y,80000,4.5967627,0,6600,3300
Singaravel,Ravat,M,939,860-5038,SAN JUAN,PR,906,S,N,50000,0.0,0,0,0
Daishi,Iacobetz,,401,320-4802,HOPE VALLEY,RI,2832,S,Y,55000,0.0,0,0,0
Agma,Savaria,F,207,683-7124,TREVETT,ME,4571,S,Y,15000,6.9580293000000015,2850,0,2850
Leslie,Adorni,F,302,947-9527,LINCOLN,DE,19960,M,Y,5000,2.2,0,220,110
Joanne,Frederiksen,M,603,301-9840,MADBURY,NH,3823,S,N,75000,0.0,0,0,0
Yunfei,Sidhu,F,401,752-7755,PORTSMOUTH,RI,2871,M,N,60000,0.0,0,0,v0
Srikant,Delaigle,F,802,671-5742,JOHNSON,VT,5656,M,Y,50000,3.9998987,0,6600,3300
Balkrishna,McNulty,M,203,539-7665,HARTFORD,CT,6126,M,N,30000,5.0,0,24500,0
Ferroudja,Wolpe,F,802,267-6867,BURLINGTON,VT,5408,M,Y,30000,3.6019895,0,6600,3300
Micki,Amalou,M,202,508-1361,WASHINGTON,C,20026,S,Y,100000,9.0,1370,0,1370
LeRoy,Geraci,M,401,781-6491,OAKLAND,RI,2858,S,Y,25000,0.0,0,0,0
Jaeho,Terrel,F,802,882-7027,BOMOSEEN,VT,5732,M,N,65000,4.298331,0,6600,0
Rogers,Minei,M,240,715-9899,DICKERSON,MD,20842,M,N,5000,4.75,0,4800,0
Yongjoon,Mallach,F,860,989-2927,CANAAN,T,6018,M,Y,35000,5.0,0,24500,0
Anany,Otterloo,F,401,324-5128,ASHAWAY,RI,2804,S,N,100000,0.0,0,0,0
Sanjiva,McDermott,M,973,785-8584,MILFORD,NpJ,8848,M,N,25000,1.4788542,0,2000,0
Wanping,Meinke,M,301,108-8641,UPPER FALLS,MD,21156,M,Y,90000,4.75,0,4800,2400
Hichem,Coscoy,F,914,515-2581,KAUNEONGA LAKE,NY,12749,M,N,55000,4.272256,0,0,0
Naser,Perring,F,302,335-8694,FELTON,DE,19943,S,Y,15000,2.8818183,110,0,110
Yishay,Martello,M,401,507-4286,ADAMSVILLE,RI,2801,S,N,65000,0.0,0,0,0
Chengfeng,Grandage,F,978,329-7599,FORESTDALE,MA,2644,M,N,30000,5.3,0,7150,0
Chandrasekaran,Hackos,M,603,711-3115,MARLOW,NH,3456,S,N,5000,0.0,0,0,0
Ghislaine,Roure,F,207,212-7721,HEBRON,ME,4238,M,Y,50000,8.5,0,5700,2850
Jaana,Pemmaraju,M,603,334-6982,EAST ANDOVER,NH,3231,M,Y,75000,0.0,0,0,0
Kiriakos,Surya,M,203,724-7797,BANTAM,CT,6750,S,Y,90000,5.0,12750,0,0
Toshio,Wiggert,M,339,907-2074,LEICESTER,MA,1524,M,N,55000,5.3,0,7150,0
Charlene,Giaretta,F,302,333-2074,WILMINGTON,DE,19890,M,N,55000,5.609091,0,202,0
Neff,Machiraju,M,207,285-9358,,ME,4075,M,N,90000,8.5,0,5700,0
Jak,Clough,F,202,995-3817,WASHINGTON,CD,20541,M,N,80000,9.0,0,2740,0
Foster,Chikaraishi,F,860,393-2303,HARTFORD,CT,6153,S,N,55000,5.0,12750,0,0
Tetsuzo,Maslov,M,351,960-2722,WALES,MA,1081,S,Y,80000,5.3,3575,0,1000
Mihir,Luca,M,802,597-6230,BARNARD,VT,5031,M,N,80000,4.5967627,0,6600,0
Toyohisa,Wolford,F,774,726-6768,WORONOCO,MA,1097,S,Y,15000,5.3,3575,0,1000
Lampros,Batenin,F,787,119-4870,SAN JUAN,PR,955,M,N,70000,0.0,0,0,0
Jindong,Vandenbroeck,M,484,541-9148,MADISON,PA,15663,M,N,50000,3.07,0,0,0
Takayoshi,Pakkan,F,207,866-3984,DOVER FOXCROFT,ME,4426,M,N,15000,6.9580293000000015,0,5700,0
Takehiko,Formenti,M,401,370-4080,ROCKVILLE,RI,2873,M,Y,45000,0.0,0,0,0
Rasikan,Wind,M,860,486-4253,WOLCOTT,CT,6716,M,N,35000,5.0,0,24500,0
Jiaofeng,Mobasher,F,718,181-2414,ALBANY,NY,12226,S,Y,35000,4.1564026,0,0,1000
Narvardin,Zochling,F,787,533-5771,QUEBRADILLAS,PR,678,S,Y,65000,0.0,0,0,0
Morteza,Ursu,F,787,288-2631,SAN JUAN,PR,922,M,Y,45000,0.0,0,0,0
Tonny,Shepherd,M,351,642-5685,STOW,MA,1775,S,N,20000,5.3,3575,0,0
Keijiro,Kibati,M,860,332-7701,WESTPORT,CT,6888,M,Y,85000,5.0,0,24500,0
Allesandro,McMorris,F,617,446-9631,TAUNTON,MA,2780,S,Y,95000,5.3,3575,0,1000
Bede,Ramras,F,401,359-2057,ADAMSVILLE,RI,2801,M,Y,80000,0.0,0,0,0
Weicheng,Perrone,M,845,886-7320,EAST HOMER,NY,13056,M,N,85000,4.4460362999999985,0,0,0
Pierangelo,Favero,F,787,489-9118,TOA BAJA,PR,951,S,Y,90000,0.0,0,0,0
Alenka,Kawashimo,F,240,894-4849,PARKTON,MD,21120,S,N,95000,4.75,2400,0,0
Fabien,Bax,F,203,591-3193,GREENWICH,CT,6832,S,Y,25000,5.0,12750,0,0
Bent,Suros,M,302,421-7192,WILMINGTON,DE,19810,S,Y,100000,5.95,110,0,110
Behnaam,Kaly,F,860,775-2566,FALLS VILLAGE,CT,6031,M,N,45000,5.0,0,24500,0
Luther,Amy,F,603,768-7873,BERLIN,NH,3570,S,Y,45000,0.0,0,0,0
Pei,Minet,M,585,585-4905,UTICA,NY,13505,S,Y,75000,4.3881097,0,0,1000
Berend,Farrag,F,860,604-1157,UNIONVILLE,T,6087,S,Y,95000,5.0,12750,0,0
Gitte,Hylton,F,484,383-2269,SHAMOKIN DAM,,17876,M,Y,100000,3.07,0,0,0
Janalee,Arz,M,802,156-6580,STARKSBORO,VT,5487,M,N,60000,4.1988535,0,6600,0
Qingyuam,Luebbert,M,302,473-5532,SAINT GEORGES,DE,19733,S,Y,15000,2.8818183,110,0,110
Qingzhou,Guan,M,603,512-4995,KEARSARGE,NH,3847,S,N,5000,0.0,0,0,0
Eduardus,Heljanko,M,973,708-1211,SOUTH AMBOY,NJ,8879,S,Y,40000,1.7154167000000002,1000,0,1500
Serafino,Pericliev,F,202,541-3678,WASHINGTON,sDC,20224,S,Y,50000,9.0,1370,0,1370
Oris,Kraiman,M,339,990-7479,BOSTON,MA,2204,M,N,10000,5.3,0,7150,0
Ake,Wedberg,M,412,986-8670,PITTSBURGH,PA,15216,M,N,45000,3.07,0,0,0
Charmane,Rest,F,202,901-9629,WASHINGTON,DdC,20073,S,Y,30000,9.0,1370,0,1370
